,whole_brain,cortical_gm,combined_cerebral_wm,frontal,temporal,parietal,occipital,insula,thalamus,caudate,putamen,pallidum,hippocampus,amygdala,accumbens_area,ventraldc,cingulate,cerebellum,cerebellum_white_matter,cerebellum_cortex,lateral_ventricle,inf_lat_vent,total_lateral_ventricle,HippocampusOccupancyScore,subject
145,1046495.3475348693,457069.77164844377,401747.3044748518,156879.95998505031,116303.06205811175,106168.78457586892,46459.34762640599,10415.537467873342,14821.372242780577,6396.606673199301,8663.836557367213,3786.376806555155,6939.232645476704,2872.6248532384657,1031.743947288514,7311.730626445895,20843.079935133355,127466.33948778329,24986.51972344627,102479.81976433702,18832.07103787519,1635.7669164291633,20467.837954304352,0.8089733718224986,OAS1_0224_MR1
173,952055.1043597929,403964.4563615782,371652.486012387,141413.74777521443,99654.87190866275,92449.81427676696,37679.23407497934,11629.071405874261,12850.837343454608,7269.198628618842,9086.069535795457,3458.1258233253984,5771.6607051276005,2491.894872689845,752.1989615703827,7001.658642287379,21137.71692008044,115252.45311178706,22888.73183062162,92363.72128116543,45629.63066879597,3745.5598086404825,49375.19047743646,0.6064292125956241,OAS1_0226_MR1
351,930303.7604710625,403922.6103637161,349169.18016105227,143211.0676833899,98147.72998566218,86984.10955600816,43656.008769627726,11818.064396218666,13067.270332397115,6219.275682259087,9471.258516116268,3353.1678286876704,6522.1446667856035,2589.649867695572,1029.3429474111804,6566.391664525037,20105.62997280945,120694.490833755,21272.5159131936,99421.97492056139,14561.721256046068,1461.522925331236,16023.244181377304,0.8175260811874945,OAS1_0227_MR1
121,1001806.5658180057,404909.42131330015,411374.28498301224,141676.14276180873,97497.05901890477,91351.52833287806,42383.82183462336,12684.482351953637,13331.037318921339,7481.515617771631,9364.242521583685,3875.899801981452,6797.9166526964955,2913.7848511356137,886.3119547185904,7310.35862651599,19316.387013131633,121785.5737780119,22816.70183430161,98968.87194371028,31356.7153979949,3167.261838185551,34523.97723618045,0.6821573091062576,OAS1_0228_MR1
34,980504.2089063366,415699.8577620201,389531.7030989432,145113.00258622062,106852.72654092654,90379.80938252289,43966.766753751195,10754.078450577386,12448.841363992462,7192.709632526641,9788.876499889262,3941.0697986519367,6917.966646563178,3236.2048346632746,1109.9479432930955,6790.027653099542,18633.47404802145,116285.91205898795,23206.349814394613,93079.56224459334,15088.226229147089,1105.4889435209043,16193.715172667995,0.8623111514867985,OAS1_0229_MR1
177,1197755.9388070118,485044.50721922296,483281.14430931257,170657.24028117323,116089.37306902907,113550.1441987575,49216.381485549966,11760.783399145135,16429.699160611643,9074.750536373742,11819.779396131047,4510.449769562487,8027.571589873796,3269.132832980993,1336.6709317098866,8855.916547553903,23770.58478556802,154645.6580992001,30047.82746486559,124597.83063433453,18825.211038225665,1108.5759433631906,19933.786981588855,0.8787737443179569,OAS1_0230_MR1
216,1197447.238822783,483202.5973133255,484172.6012637683,170492.25728960216,116647.77704050037,111763.80029002126,48242.604535299935,12042.7293847406,16364.529163941157,9011.981539580589,11736.7734003718,4397.9457753102815,8073.190587543137,3362.7718281970047,1360.3379305007468,8964.304542016394,24013.42877316119,155723.36404414047,30259.8014540359,125463.56259010456,18487.013055504096,1053.0099462020405,19540.023001706137,0.8847535048430191,OAS1_0230_MR2
119,1130492.2702434917,505580.9451700225,413287.8818852472,177369.74993823314,125646.03858078193,118983.60692116353,47383.73257917944,13216.81832475675,15843.855190542234,9110.079534568793,10790.779448702344,4268.63478191674,7348.431624570852,3321.6118302998566,1289.6799341106425,8009.392590802557,22980.998825907725,141878.51275146974,26811.622630202313,115066.89012126741,16318.56716628934,1780.1699090516581,18098.737075341,0.8068373987053302,OAS1_0231_MR1
256,1178827.141774078,501488.9553790811,463576.82431600033,170965.94026540185,124043.54266265295,121157.19781011544,52106.15633791224,11835.557395324955,17976.62908157946,8163.056582951909,10964.680439817796,4547.493767669919,8021.3975901892245,3659.809813021424,1227.2539372999677,8914.226544574864,21380.560907673615,139973.8338487792,28147.950561929727,111825.88328684946,21106.503921675103,1789.7739085609928,22896.277830236097,0.8167228194822753,OAS1_0232_MR1
232,870942.8115037953,358046.3627075197,339751.42964220233,123552.36668774698,91772.04631139393,84253.48669551486,30348.638449497244,10325.328472482093,12182.673377590905,6473.438669273977,9142.664532904037,3855.6628030153543,6416.500672182923,2678.4868631569166,731.2759626393324,7088.780637836342,17794.49609088458,115149.55311704418,22093.657871241707,93055.89524580247,52162.06533505587,3553.822818436268,55715.88815349214,0.6437034753381169,OAS1_0233_MR1
247,1052795.2282130104,419450.56257039774,441515.7514430939,133311.4021891608,105382.28561605091,98202.60998285837,51047.65839199058,11524.799411201486,13795.802295176636,6383.572673865205,9222.583528820998,4200.377785403971,7911.63759579683,3368.259827916625,924.7279527559288,7643.068609517937,19981.80697913553,128366.02844181846,26650.75563842096,101715.2728033975,37590.740079500465,1841.566905914904,39432.30698541537,0.8111646491239215,OAS1_0234_MR1
339,1058876.9609022962,457109.21664642845,415199.4207875873,159769.39183743013,110498.47335466644,104848.92064330037,53238.399280066296,10235.805477055796,14083.579280474198,6681.639658637052,8924.173544066674,3838.5128038915427,6969.073643952137,3196.073836713555,951.481951389075,7622.488610569364,18518.226053909435,124176.9696558362,25695.157687242172,98481.81196859403,20833.475935624017,2395.168877631547,23228.644813255567,0.7442474940189259,OAS1_0235_MR1
326,1006028.5526023058,443694.48733178293,374764.18185341137,158882.73688272905,112593.1742476488,102040.43678678497,40630.40592420486,9753.204501711734,13801.290294896255,5435.177722318414,8538.641563763387,3381.979827215674,7598.135611813551,2820.1458559196017,1027.284947516323,7324.421625797515,19794.528988703503,130813.33331678639,24600.644743160505,106212.68857362588,5978.146694578294,1270.4719350919734,7248.618629670267,0.8567543667633354,OAS1_0236_MR2
372,1007850.225509237,445280.1762507706,375042.6978391821,159908.99283029797,112925.88423065076,102561.79676014883,41014.56590457824,9604.685509299525,13653.114302466522,5356.973726313834,8552.704563044914,3274.6208327006125,7605.338611445552,2765.9518586883564,1003.6179487254627,7301.783626954084,19264.251015795246,130996.15230744622,24541.305746192116,106454.8465612541,5814.878702919606,1188.151939297677,7003.0306422172835,0.8648602455346357,OAS1_0236_MR1
33,960246.2869413077,357058.8657579706,395284.1558050521,123783.54867593596,90336.24838474841,82513.10478443044,35571.156182680395,9404.373519533403,13671.979301502715,6781.109653555161,8904.279545083053,3980.8577966191797,5915.377697785143,2540.9438701839463,814.6249583810575,7651.643609079843,15450.434210641994,143586.65266420136,30340.06344993534,113246.58921426603,22902.45182992067,2858.218853974464,25760.67068389513,0.6750699981365005,OAS1_0237_MR1
397,1004246.3246933592,403544.6243830273,424743.738299971,145718.74055527366,89534.31442571897,95029.51714497073,44359.158733704004,9658.536506548293,11564.244409186253,6647.339660389429,9562.496511454947,3550.7358185939815,5279.112730291728,1898.1619030234829,799.189959169627,5973.00169484115,19244.357016811624,121166.4588096423,19594.216998937383,101572.2418107049,36441.004138240125,3350.4238288278602,39791.42796706798,0.613015375021086,OAS1_0238_MR1
99,1099326.948835719,439204.27456118655,440155.41351259314,148531.34041157877,108159.556474161,97200.02103408033,51661.62836062304,10632.999456763275,16144.66617517389,6507.7386675216,9944.598491933473,4309.794779813888,7181.733633087402,3000.9068466845774,1044.777946622611,8548.245563272721,23018.728823980113,151281.17127109074,30779.446427487397,120501.72484360334,20249.68996544947,1433.3969267681848,21683.086892217652,0.8334501828615204,OAS1_0239_MR1
14,1095917.1860099228,435829.84073358536,440855.47647682717,147726.31945270704,107175.1465244542,96478.34907095035,50812.017404029415,10646.719456062325,16055.48617973007,6486.129668625597,9923.332493019945,4309.451779831413,7181.733633087402,3031.090845142486,1063.642945658804,8609.985560118443,22991.28882538201,150571.16130736494,30555.467438930413,120015.69386843452,20487.045953323024,1473.5279247179042,21960.573878040927,0.8296656182633882,OAS1_0239_MR2
109,811156.199558275,314872.2689132711,332297.35402302875,110071.78137646598,76431.7150951268,66983.09457785398,38429.718036637336,8129.099584686763,11491.871412883767,4999.910744556073,7618.029610797173,3145.6528392895484,4226.445784072164,1607.9839178485884,726.1309629021889,6728.973656218772,14826.8602425002,109699.96939546177,23508.189798973697,86191.77959648806,20126.895971722974,1621.3609171651615,21748.256888888136,0.7227418391541702,OAS1_0240_MR1
152,976312.4061204948,415139.7387906364,393858.30487789836,138511.96792346548,103901.89769168351,97721.72400742669,46435.68062761513,10713.604452645191,12308.554371159682,6788.998653152114,8136.988584283716,3438.917824306729,6662.088659635907,2725.477860756161,833.8329573997266,6821.583651487355,17854.864087800397,111503.80630330427,21499.581901592865,90004.22440171141,23718.44878823163,2166.0448893374223,25884.49367756905,0.7552706947193328,OAS1_0241_MR1
135,1068251.8364233372,406467.6702336897,444110.54631052655,135179.03709374391,104203.39467628009,93011.99124804552,42793.363813699994,11289.501423222788,15450.777210624468,6056.693690565353,8325.98157462812,4212.039784808162,7304.87062679637,2967.978848366859,967.6029505654581,8391.837571263557,19990.381978697435,150371.53531756374,28537.941542005203,121833.59377555856,27833.76257798149,2173.9338889343753,30007.69646691587,0.7709942496068082,OAS1_0243_MR1
385,894878.7222809168,375660.0978076393,360813.34356615547,134640.18412127375,93068.58624515409,80596.76388233573,38858.8110147151,10597.670458568224,11784.450397935994,5704.432708562259,7754.200603840238,3128.845840148213,6847.308650173074,2619.147866188528,880.4809550164945,6647.682660371905,17898.082085592403,106120.76457832225,18799.14303955747,87321.62153876478,39960.183958446294,2041.535895698549,42001.719854144845,0.7703693044908806,OAS1_0244_MR1
65,1151178.2561866513,485638.24018888926,464394.8792742062,172768.06217333197,116355.19805544816,115096.04511977789,47613.199567456046,12356.917368688832,15444.26021095742,8622.333559487588,10533.872461827645,4176.024786648158,6412.727672375684,2958.3748488575243,1028.3139474637517,7762.775603402144,21448.817904186384,134766.7511148075,25860.483678795717,108906.26743601175,12938.988338951001,1617.5879173579228,14556.576256308925,0.7985617965307332,OAS1_0246_MR1
78,807851.3947271168,316809.5328142969,327368.10127486277,110215.49836912355,82850.61676718705,70989.67737315886,28716.301532892845,8925.888543979056,11098.107433001049,6280.329679139857,8407.27257047499,3624.8238148088485,5789.15370423389,2432.21287573898,835.890957294584,6332.122676493769,15111.550227955471,108293.6694673092,20265.1249646609,88028.54450264829,50880.96040050713,4069.694792080525,54950.655192587656,0.5895541472122234,OAS1_0247_MR1
182,974032.8282369574,424418.917316566,381128.5465282579,148947.39939032245,105224.16262412937,94084.20919326623,48008.33554726867,9891.433494649656,12866.615342648516,6081.046689321165,9191.713530398138,3474.932822466734,6167.482684905176,2985.814847455623,928.5009525631674,6799.974652591352,18263.377066929592,113174.9022179285,21878.939882211584,91295.9623357169,15093.714228866707,1364.4539302904618,16458.16815915717,0.818927033909203,OAS1_0249_MR2
146,979319.1439668814,428047.8571311645,382298.17646850186,150110.16933091686,106452.44556137678,95487.76512155899,47778.52555900959,10004.96648884929,13029.19733434225,6094.080688655262,9251.73852733148,3456.410823413017,6200.4106832228945,2919.61585083771,949.0809515117414,6836.67565071631,18213.985069453014,113362.52320834299,22012.709875377313,91349.81333296568,14653.645251349699,1205.6449384039652,15859.290189753663,0.8373908839272431,OAS1_0249_MR1
83,1097762.182915662,469089.8630343409,437676.20963925496,170207.91030412936,108980.35543222664,109953.4463825117,48480.30352315596,10752.363450665005,15072.791229935658,7824.858600230342,10651.178455834517,4178.768786507968,6264.208679963474,3056.129843863251,1204.27293847406,8061.87158812142,20715.483941652194,123200.10570574389,23586.736794960758,99613.36891078313,13417.130314522874,1528.7509218965781,14945.881236419451,0.8038333911599476,OAS1_0250_MR1
170,1333488.5778724723,553943.5996991892,553548.4637193766,192092.68118604302,132617.51322461138,135332.70108589326,57754.68004933088,12172.383378116618,18175.912071398154,9060.34453710974,11907.93039162744,4555.039767284397,7085.693637994056,3681.075811934951,1326.0379322531235,8943.381543085343,23973.640775193948,149907.45634127344,27435.882598309065,122471.57374296436,19972.888979591145,2100.188892701985,22073.077872293128,0.7715343753782364,OAS1_0253_MR1
322,852189.6304618898,341963.093529209,337859.78473884583,116790.80803319295,79991.71191324765,82812.88676911467,37218.58509851375,9137.862533149368,11585.167408117304,6514.598667171125,8946.125542945154,3188.1848371166016,5273.281730589632,1776.7399092268956,852.6979564359194,6441.196670921212,16011.239181990637,115976.86907477686,24308.065758108278,91668.80331666858,41606.9268743147,2866.4508535538935,44473.37772786859,0.6471837696744623,OAS1_0254_MR1
236,970898.1513971073,381717.82049815205,405534.36728137184,140472.55582329963,92260.82128642256,80027.72691140766,37766.699070510775,11064.493434718379,11539.205410465489,5869.7587001158045,8465.582567495949,3560.3398181033162,6323.89067691434,2938.8238498563787,821.8279580130584,6691.243658146386,20125.52397179307,128584.8624306383,22702.482840137025,105882.37959050128,38182.75804925445,2411.9758767728827,40594.73392602733,0.7238436793554469,OAS1_0255_MR1
163,1082846.1426777183,439756.5045329733,433512.5328519759,143690.5816588917,113963.11617765887,101135.25983303017,46540.29562227038,11448.310415109285,14443.729262074243,7070.601638765102,10222.428477739222,4431.216773610477,7608.4256112878375,3386.781826970341,973.7769502500303,8438.485568880325,22978.94082601287,140742.15380952595,27494.192595330023,113247.96121419594,51156.73238641802,2296.3848826783915,53453.117269096416,0.7681141956397843,OAS1_0256_MR1
312,1176813.7318769426,517509.798560581,460074.79449491797,174727.27807323623,128990.28840992521,125628.54558167563,50962.251396354,13250.432323039422,16820.0331406696,9433.871518026359,12170.668378204235,4893.237750005965,7367.639623589521,3363.1148281794813,1290.708934058071,8414.47557010699,23951.00277635052,126297.73854748675,25252.001709882876,101045.73683760388,10750.305450770149,1687.2169138005984,12437.522364570747,0.813647099385706,OAS1_0258_MR1
164,945252.0427073591,389666.1590920739,377255.04772615375,132767.4042169535,98702.70395730872,83784.94871945232,44967.297702634365,11130.349431353816,12763.715347905645,6578.0536639292295,8590.091561134821,3915.001799983743,7329.223625552183,2691.177862508537,983.0379497768887,7319.619626042848,18313.455064371123,119400.69489985463,22677.10084143378,96723.59405842086,20152.620970408694,1712.2559125213636,21864.876882930057,0.8106337052407734,OAS1_0259_MR1
404,1108827.019350363,456822.46866107837,462210.3123858151,155916.4730342746,112775.99323830864,102088.11378434917,52856.297299587764,11231.877426166782,13479.556311333548,7121.022636189109,8411.045570282227,3859.778802805069,6928.256646037465,3120.270840586307,962.1149508458384,7555.603613986498,21953.713878391405,126598.54953211843,25250.62970995297,101347.91982216545,100369.34087216074,4909.358749182347,105278.6996213431,0.5859243717808835,OAS1_0260_MR1
4,1115740.8699971368,483854.9832799953,424871.6772934346,170251.47130190386,123195.64670597168,108621.234450574,46359.877631487885,13230.5383240558,15919.315186687005,7668.450608221179,10388.440469257719,4199.348785456541,6932.372645827179,3167.9478381505037,1255.0369358805428,8165.800582811719,22196.2148660021,139498.43587306712,25197.80771265163,114300.6281604155,8892.61754567886,1813.4409073518527,10706.058453030713,0.7926528196116733,OAS1_0261_MR1
1,1113744.9530991074,466790.3911518202,445738.7672273413,160165.21381720772,111271.93831515034,109535.32940387317,53488.44626729147,12104.126381603846,13894.243290147315,7016.750641516333,9302.159524755485,3978.456796741846,6039.886691424017,3310.6358308606173,1050.951946307183,7255.1356293373165,20225.336966693656,138828.55690729106,27367.625601796288,111460.93130549476,32996.59831421378,1741.4109110318436,34738.00922524562,0.7765362222847194,OAS1_0262_MR1
386,1064183.8566311689,416499.39072117215,447431.129140879,140541.84181975984,104407.82266583593,97319.72802796453,42144.750846837436,11186.258428497444,13427.763313979636,5921.20869748724,9152.26853241337,3771.2848073262003,7339.856625008946,2868.851853431227,985.7819496366985,7779.925602525956,20898.98893227698,135997.0920519497,27716.113583992144,108280.97846795758,60639.65290193849,3398.1008263920576,64037.75372833054,0.6835553275763342,OAS1_0263_MR1
365,1230483.2821349811,525206.3751673652,488249.84205546335,176625.09697627724,133623.18917323172,111185.15931958385,65483.841654450356,12623.771355055342,16895.49313681437,8617.874559715397,11184.54342858506,4603.745764796022,9274.719526157387,3550.049818629029,1173.7459400336752,8831.56354879809,25665.31668876674,143911.81664758886,26010.717671120306,117901.09897646852,12701.975351059924,1832.305906388046,14534.281257447969,0.8349561563256851,OAS1_0264_MR1
142,1029773.7553891706,393460.42489822593,453945.0418080852,132626.0882241733,92760.22926090797,97830.45500187165,42080.60985011437,9361.155521741399,13335.153318711053,7295.266627287036,9297.357525000818,3683.133811829808,6319.088677159672,2543.001870078804,833.4899574172503,6854.85464978755,18801.88703941728,122162.1877587708,24798.555733049296,97363.63202572151,13365.680317151437,1486.5619240520014,14852.24224120344,0.8097651121525816,OAS1_0265_MR1
269,1295104.8218334867,522388.28731134045,553362.9007288569,182264.35968816903,125836.40357105623,122010.92476649878,53520.68826564423,13966.6162864498,16899.609136604086,8517.718564832336,9524.080513417608,4165.73478717387,8525.60756442929,3948.615798266414,1068.444945413471,8842.539548237331,24789.294733522434,147501.31146420265,28761.577530579707,118739.73393362293,37902.52706357136,1789.08790859604,39691.6149721674,0.8267068799039525,OAS1_0266_MR1
323,883425.6098660532,363912.34840782825,359880.3836138201,131634.4752748345,91517.1973244141,76406.67609640604,33449.01529109993,12800.073346048126,11681.550403193125,7110.046636749869,8320.836574890978,3740.071808920863,5339.137727225069,2588.6208677481436,787.8709597479111,6152.733685658698,18104.911075025575,105800.05959470698,15619.1902020203,90180.86939268667,54263.28322770528,3816.9038049955398,58080.18703270082,0.5838641596144921,OAS1_0267_MR1
124,967549.7855681742,427886.30413941824,359072.6186550886,143683.03565927717,109059.93142816113,97685.36600928422,43569.572774043714,12556.886358472477,12829.228344558607,6730.688656131153,9327.19852347625,3125.4158403234505,6815.409651802784,3002.6218465969587,916.1529531940229,7076.432638467199,21331.511910179514,121097.85881314703,22157.455867982288,98940.40294516475,35145.15020444491,3300.0028314038536,38445.153035848765,0.6740429644960657,OAS1_0268_MR1
7,932183.7433750145,338899.4176857313,410875.22000850935,125010.45961325345,68074.52052209334,77446.99504325647,42904.15280803981,8060.499588191515,12575.75135750867,5974.716694753532,7994.300591573602,3765.1108076416285,3457.782823342922,1589.804918777348,639.3519673357015,7107.645636872536,17402.79011089672,124231.50665304993,26211.71566085138,98019.79099219854,35544.74518402973,4897.696749778155,40442.44193380788,0.41666407661045735,OAS1_0269_MR1
360,835787.3712998764,339100.7586754449,339962.37463142513,122526.79674014304,79917.62391703279,77459.68604260808,34570.96823377969,8143.505583950764,12353.144368881593,6325.262676844244,8783.54355125142,3360.7138283021477,5370.693725612883,2216.1228867789523,717.2129633578068,6088.249688953166,16482.178157930506,102178.32277974041,17763.969092444197,84414.35368729621,31875.674371481444,3547.991818734172,35423.66619021562,0.6059849080613784,OAS1_0270_MR1
229,911040.1954552319,368759.62416018243,360928.5915602675,132999.6152050899,87235.87154314572,83107.86675404424,37284.098095166715,10488.59646414078,12009.801386422881,7743.567604383475,9067.547536741742,3949.9877981963186,6101.626688269739,2444.903875090601,1010.8209483574636,6979.3636434264245,17643.576098595036,121289.93880333373,23409.74880400302,97880.18999933072,19651.497996010912,1960.9308998166337,21612.42889582755,0.7556374250225601,OAS1_0271_MR1
172,927396.492619594,364140.44339617493,375320.5278249878,131743.20626927947,85116.1316514426,81600.03883107871,37985.53305933061,10425.82746734763,12220.403375663289,7629.005610236412,8289.280576503163,3787.7488064850595,4650.050762430314,1917.7129020246284,777.2379602911478,7262.338628969317,17269.70611769594,125769.17557449089,26128.366665109654,99640.80890938123,40351.54693845168,3395.699826514723,43747.2467649664,0.5776745644398594,OAS1_0272_MR1
214,910669.0694741929,382229.91947198904,370998.3850458048,134210.74814321348,86083.39160202557,93445.54322589547,37650.07907646886,11720.30940121294,11523.770411254058,6847.9946501380255,8575.342561888345,4305.335780041698,4195.232785666827,1999.346897853972,919.239953036309,6863.429649349457,19119.84802317275,100883.15484591015,18571.39105119325,82311.7637947169,41244.37589283731,5696.200708982829,46940.57660182015,0.42452453698041404,OAS1_0273_MR1
219,1049721.262370058,457871.70560747315,420061.1025392054,151225.26227394713,113708.61019066152,109711.28839488348,51565.24536554722,10723.208452154526,13953.239287133227,6639.450660792475,8897.076545451051,3643.3458138625647,7267.8266286889375,3082.197842531445,1073.2469451681384,7121.365636171585,20938.09093027927,113420.147205399,21109.247921534912,92310.8992838641,16127.173176067603,1227.2539372999677,17354.427113367572,0.8554281715468273,OAS1_0274_MR1
221,1153436.9110712572,473785.5327944405,467359.7711227307,170011.71431415298,119240.17090805576,102319.98177250309,48637.0545151476,12089.720382339845,15593.808203317058,8905.65154501296,10320.869472709903,4431.216773610477,8004.247591065414,3637.5148141604686,1134.6439420313843,8026.199589943892,21486.89090224124,142998.40769425465,25998.712671733636,116999.69502252099,36319.58214444354,2099.5028927370327,38419.08503718057,0.7920381225246649,OAS1_0275_MR1
392,1433173.9767795755,610268.3128215766,581966.0122675325,216363.35994606142,149067.7923841716,142446.86372243284,60560.76290596895,14188.537275111925,19585.641999375475,10529.413462055452,12825.112344768891,5017.0607436798855,8523.549564534433,4002.4667955151826,1327.4099321830283,9586.506510228282,27640.99658782985,157445.56695615363,31178.698407089734,126266.86854906389,18114.858074517382,1970.191899343492,20085.049973860878,0.8121660697627194,OAS1_0277_MR1
181,918403.3760790494,387281.6232138991,371052.23604305356,138390.2029296864,91653.71131743962,90300.57638657087,37865.14006548145,11190.374428287158,11908.95939157487,7913.009595726735,9842.041497173079,3524.324819943312,5131.622737826947,2800.25185693598,909.9789535094507,6679.581658742194,17881.618086433544,100780.59785114977,19818.195987494364,80962.4018636554,47936.64855093113,4631.185763394121,52567.83431432526,0.5269093843618341,OAS1_0278_MR1
64,1007322.348536206,423019.8203880454,399100.7166100652,144651.66760979008,106722.38654758557,95003.792146285,46022.36564873127,10988.690438591131,13282.674321392187,6806.834652240877,9049.711537652976,3703.3708107959064,6569.8216643498,3026.2888453878186,1021.7969477967031,7426.635620575434,19630.917997062345,124165.99365639697,24863.039729754826,99302.95392664213,38458.873035147815,1690.6469136253609,40149.51994877317,0.7956022710801277,OAS1_0279_MR1
59,857694.7801806333,344925.58437785634,342095.14852246235,122369.01674820397,88814.01446251888,72390.8323015743,34661.52022915342,10225.51547758151,11624.612406102071,7038.01664042986,7965.145593063122,3422.1108251653936,6353.731675389771,2525.16587099004,834.518957364679,6591.773663228279,16464.685158824217,114819.24413391956,21554.118898806588,93265.12523511297,61742.39784559958,5017.403743662361,66759.80158926194,0.5593572855445292,OAS1_0280_MR1
265,1159515.2137607185,482548.1533467609,479293.7695130264,161871.63873002696,126254.17754971227,108891.51843676528,53665.09125826673,11434.590415810235,17140.052124319925,7437.6116200146735,9719.590503429063,4063.1777924134763,8506.742565393097,3505.4598209071182,1133.9579420664318,8147.278583758003,20431.136956179398,129991.50535877333,25236.90971065392,104754.5956481194,21458.07890371324,1882.7269038120521,23340.805807525296,0.8188426977868662,OAS1_0281_MR1
25,1058006.4269467718,434318.58281079505,442281.6704039633,153187.9081736761,104496.65966129728,101259.76882666905,44783.44971202711,10714.63345259262,15513.54620741762,7190.994632614261,9550.834512050755,4359.186777290467,6933.744645757084,2927.161850452187,963.4869507757433,7481.858617754107,19876.16298453285,117338.92200518999,22674.356841573972,94664.56516361602,14759.28924595238,1897.8189030410065,16657.108148993386,0.785243887098733,OAS1_0282_MR1
375,1189196.3742443172,508648.05101332505,468088.9890854752,169839.5283229499,127270.82949777183,122666.39773301086,52296.86432816903,11951.491389401923,16181.710173281324,7310.015626533514,11085.416433649429,4574.247766303066,7703.4366064337555,3374.090827618721,1114.7499430477628,8426.480569493659,24622.93974202146,143229.24668246112,26538.251644168755,116690.99503829237,10178.524479982265,1689.9609136604086,11868.485393642673,0.819942840045071,OAS1_0283_MR1
374,1138072.2268562347,452522.9638807387,485469.14119752846,158092.4649231038,104242.15367429992,106687.40054937298,50144.88243811313,11469.919414005288,14454.362261531007,7736.021604768997,8960.531542209155,4314.253779586081,7002.344642252331,3002.6218465969587,936.732952142597,8089.311586719519,21886.142881843585,131437.59328489314,28966.691520100496,102470.90176479264,50306.778429841914,2525.16587099004,52831.94430083196,0.7350744789391328,OAS1_0284_MR1
210,1146017.4784503134,515733.4016513366,416629.7307145131,182390.92668170275,124740.86162702713,122782.6747270703,51887.32234909241,12214.229375978717,16631.726150290146,8432.65456917823,10599.72845846308,4147.898788085106,7016.750641516333,3200.8758364682226,1228.2829372473966,7691.774607029563,21717.386890465274,145650.48355876087,25610.093691588063,120040.38986717281,11105.31043263305,1213.5339380009182,12318.84437063397,0.8524862706499212,OAS1_0285_MR1
357,1144628.6715212674,513938.825743021,415890.90875225933,181953.60170404555,124148.1576573082,121795.86377748619,51960.38134535984,12166.209378432044,16328.514165781155,8393.209571193463,10605.559458165177,4185.971786139968,6916.251646650797,3127.816840200784,1221.0799376153955,7711.3256060307085,21914.61188038911,146999.15948985744,25311.340706851264,121687.81878300617,11347.468420261273,1235.8289368618734,12583.297357123145,0.8484888665991028,OAS1_0285_MR2
156,987391.6485544593,377301.69572377054,411915.88195534225,133917.48315819632,89063.71844976157,84509.36468244213,41851.14286183778,10475.90546478916,13193.151325965891,7543.5986145998295,8330.097574417836,3632.7128144058015,7461.278618805533,2580.0458681862374,890.4279545083052,7962.744593185788,17484.08110674359,133098.0562000606,31843.43237312868,101254.6238269319,57344.10907030682,4408.92177474952,61753.030845056346,0.6285745407281298,OAS1_0286_MR1
355,772432.8735366382,296375.3088582752,328196.10323256045,109999.40838016351,63755.46474275261,70227.53141209668,30349.324449462198,7438.6406199621015,11405.778417282232,6758.814654694204,8434.369569090612,3449.207823781016,4876.087750882152,2083.0388935781734,762.831961027146,6078.302689461356,14604.939253838074,93847.53920535762,19918.351982377426,73929.1872229802,19383.615009696976,2143.0638905115147,21526.67890020849,0.6935103831308966,OAS1_0287_MR1
389,968020.3815441316,380931.321538334,394834.1398280433,139788.95685822447,97181.84203500909,75890.11812279683,35169.8462031832,13096.76833089007,11736.430400389323,6370.881674513583,9729.88050290335,4058.3757926588087,7295.266627287036,2937.451849926474,868.8189556123025,7128.22563582111,19803.789988230365,133298.02518984425,23009.46782445325,110288.55736539098,34286.96424828937,2187.996888215901,36474.96113650527,0.7693145578599728,OAS1_0288_MR1
67,937825.0640868014,394915.43082389014,370117.5610908058,132125.30824975797,99231.26693030458,91122.74734456642,44844.846708890356,10088.65848457349,13214.760324861894,6100.59768832231,9180.051530993946,3555.880818331125,6940.261645424132,3031.7768451074385,897.6309541403062,7004.745642129665,17502.603105797305,115550.17709657643,23001.235824873824,92548.9412717026,19284.488014761344,1659.4339152200234,20943.921929981367,0.8071111838722147,OAS1_0289_MR1
184,1274740.5698738901,485575.4711920961,557337.241525809,173944.89511320792,106281.97457008608,115754.26208614977,52609.33731220488,12794.585346328506,15794.80619304813,7043.847640131956,9783.731500152118,4856.536751881007,7034.929640587574,2699.7528620704434,978.2359500222213,9648.932507038957,24190.416764118927,155389.6250611911,31839.65937332144,123549.96568786964,58811.80599532263,4256.972782512548,63068.77877783518,0.6230267982722739,OAS1_0290_MR1
107,854369.3953505261,350285.9881039949,370506.8660709163,123648.7496828228,83212.82474868197,79488.53093895501,33624.97428211024,11689.096402807601,8111.263585597998,6669.634659250383,8778.398551514274,3408.047825883868,4758.095756910328,2307.0178821351547,876.3649552267797,4629.127763499264,18621.812048617256,89850.56040956207,14279.08927048565,75571.47113907641,25612.4946914654,2622.2348660308144,28234.72955749621,0.6440433044409637,OAS1_0291_MR1
118,975391.451167546,373333.87192648544,422414.76841895736,118504.09294566176,93405.41222794575,91834.4723082046,41845.99786210064,10444.692466383822,12673.849352496873,6439.481671008831,9007.5225398084,3684.505811759713,6271.068679612999,2452.792874687554,943.9359517745979,7088.780637836343,17299.2041161889,120333.65485219,25608.72169165816,94724.93316053183,22627.708843957203,1438.5419265053283,24066.25077046253,0.8133657744536404,OAS1_0292_MR1
