,csf,3rd_ventricle,inf_lat_vent,4th_ventricle,frontal,temporal,parietal,occipital,insula,thalamus,caudate,putamen,pallidum,hippocampus,amygdala,accumbens_area,ventraldc,cingulate,cerebellum,subject,brain_stem,parietal,lateral_ventricle,total_cerebral_white_matter
841,1366.1689302028428,1753.4159104185119,2216.465886761429,1750.671910558702,150363.6463179668,106347.14456675657,93014.04924794038,59255.3049726644,10961.250439993033,13834.904293178926,7093.582637591009,10822.335447090158,4313.910779603604,6584.570663596278,3000.9068466845774,899.6889540351636,7633.8076099910795,21595.621896686214,124494.24463962672,OAS1_0418_MR1_mpr-3,20935.68993040194,93014.04924794038,22338.902858712212,454133.34879846463
847,984.0669497243174,982.00894982946,1579.1719193205845,1427.5659270660888,147951.32744121144,100006.10389071841,100325.09387442132,44384.540732407244,11326.888421312698,13884.982290620457,7952.454593711502,10238.20647693313,4058.7187926412853,7279.145628110653,3226.943835136416,1153.8519410500535,7100.442637240534,19748.566991051688,125555.14358542571,OAS1_0378_MR1_mpr-3,19185.70401980819,100325.09387442132,11469.233414040336,435006.2977756599
851,1006.3619485852726,864.3599558401114,1603.181918093921,2508.3588718487044,175074.73705548464,120155.98086126731,110650.4223469034,42210.26384349039,12588.099356877814,15645.60120067097,7614.599610972411,10906.370442796833,4362.959777097705,7506.554616492396,3543.5328189619804,1336.3279317274105,8653.203557910449,22703.51184008445,134449.13313103447,OAS1_0079_MR1_mpr-3,21651.53089382984,110650.4223469034,19718.039992611302,408487.94013047474
854,931.2449524229772,1142.875941610814,2414.7198766326924,1360.3379305007468,165674.82253572345,113966.20317750117,107903.67848723373,47432.781576673544,12137.39737990404,15727.235196500313,7689.030607169753,10159.316480963596,4563.614766846303,7708.581606170898,3520.8948201185494,1226.5679373350154,8665.894557262069,21647.071894057648,132782.15321619998,OAS1_0058_MR1_mpr-3,21998.989876078263,107903.67848723373,18372.451061357035,483603.9072928227
856,886.997954683543,699.0339642865663,1792.1749084383264,1919.4279019370094,179388.3048351058,113616.68619535789,116958.53502462385,48449.09052475063,10699.541453363665,16908.18413616599,8361.996572788124,10703.65745315338,4532.05876845849,6461.776669869785,3108.9518411645913,1188.8379392626293,8105.432585895902,20795.745937551634,127561.00748294673,OAS1_0150_MR1_mpr-3,19637.091996746913,116958.53502462385,8619.932559610254,454681.8057704441
858,1075.9909450279483,1037.2319470081338,1769.1939096124186,1587.403918900014,153188.59417364112,104359.1166683243,106506.29655862555,55649.68915687423,10882.3604440235,16850.903139092457,6380.828674005394,10586.351459146508,4223.701784212354,6283.7596789646195,2713.4728613694924,976.5209501098402,8226.85457969249,20646.54094517447,140763.4198084395,OAS1_0319_MR1_mpr-3,22010.30887549998,106506.29655862555,9025.701538879639,466539.3151646476
862,1258.8099356877813,1221.765937580348,1836.4219061777605,1678.2989142562164,124993.30961412963,85096.92365242392,76172.75010835726,38843.37601550367,11666.45840396417,11986.13438763202,6925.855646160131,8619.932559610254,3508.5468207494046,5939.730696540957,2576.272868378999,1041.6909467803248,6318.745677177196,17384.611111825478,85741.07761951428,OAS1_0326_MR1_mpr-3,15334.8432165475,76172.75010835726,19933.44398160638,310752.496123749
867,1061.5849457639465,1143.5619415757665,2153.010890003325,1658.0619152901186,125256.3906006889,80379.64489342828,87224.20954374154,35763.23617286709,10423.08346748782,11565.616409116159,6484.757668695693,6854.168649822598,2969.6938482792402,4262.117782249692,2000.718897783877,763.1749610096222,5851.236701062087,15761.878194730412,102710.65875254353,OAS1_0329_MR1_mpr-3,16278.436168339622,87224.20954374154,21543.485899349827,313590.13497877494
872,958.684951021076,1038.9469469205148,1292.7669339529286,1556.533920477153,163673.4176379746,117662.37098866508,112832.58823541724,49227.01448500673,12520.18536034752,15308.43221789683,7262.338628969317,10193.61647921122,3952.045798091176,6317.030677264815,2972.780848121526,1268.4139351971157,7833.776599774725,22396.183855785745,130629.48532617913,OAS1_0159_MR1_mpr-3,19624.400997395293,112832.58823541724,20648.59894506933,429158.1480744401
881,1107.546943415762,900.0319540176398,2362.2408793138284,1624.7909169899237,155739.14204333437,101556.463811511,103150.38473007806,45090.43469634334,10676.21745455528,15280.992219298732,7288.063627655035,9635.555507722385,4261.774782267215,6300.909678088432,2746.4008596872113,954.5689512313611,7321.334625955229,19748.909991034165,116142.88106629535,OAS1_0282_MR1_mpr-3,18820.066038488523,103150.38473007806,14887.57123939849,432569.62590014876
882,1160.7119406995782,1280.7619345662604,3442.0048241490153,2322.109881364109,135821.81906090435,84437.67768610461,84890.7806629557,38470.87803453448,10655.294455624231,12136.368379956612,7696.233606801754,8335.928574119931,3735.9558091311483,4426.071773873333,1883.0699037945285,752.541961552859,7248.2756296877915,17443.95010879387,118738.7049336755,OAS1_0272_MR1_mpr-3,21593.220896808878,84890.7806629557,40251.04794358615,358337.9126926245
883,1337.6999316573153,966.9169506005056,1816.527907194139,1679.3279142036452,167338.3724507332,113193.42421698221,106599.93555384155,48778.71350791029,13791.000295421969,16567.928153549565,7719.900605592615,11880.49039302934,4753.636757138136,7265.425628811603,3264.330833226326,1052.323946237088,8129.442584669239,21811.368885663767,141608.22876527847,OAS1_0386_MR1_mpr-3,22102.575870786088,106599.93555384155,11941.544389910112,435749.2357377034
901,1210.7899381411085,1491.7069237891446,2178.3928887065667,1866.9489046181454,118200.19496118781,86006.90260593337,87975.03650538201,34080.47825883869,9621.49250844086,11790.967397603044,5171.067735811714,8108.862585720664,3594.63981635094,5913.319697890287,2370.8158788757346,674.6809655307536,6776.650653782969,16313.422166552198,118026.29397007235,OAS1_0220_MR1_mpr-3,19157.921021227612,87975.03650538201,33738.50727630987,369426.7591260987
908,1632.6799165868772,1996.259898011686,3574.402817384842,2272.031883922579,143369.87667527638,95571.45711728316,92856.61225598378,45700.28866518608,11075.469434157618,12962.65533774186,6361.620674986725,8293.053576310402,3933.8667990199356,6650.426660231715,2882.2288527478004,845.4949568039185,6845.9366502431685,18584.082050544872,127530.82348448882,OAS1_0016_MR1_mpr-3,19396.649009031073,92856.61225598378,47297.63958357791,350980.5630685093
910,1041.3479467978486,2858.904853939416,3569.257817647698,2383.5068782273547,126339.92754533135,81715.97282515568,80799.13387199669,35625.00717992916,8472.78556712795,12327.419370195876,6389.4036735673,8800.007550410279,3310.9788308430934,5347.369726804499,2223.6688863934296,692.5169646195179,6079.6746893912605,16756.578143911494,100094.25488621481,OAS1_0270_MR1_mpr-3,16923.962135359896,80799.13387199669,31885.27837099078,318504.6387276944
912,1358.965930570842,2220.5818865511433,2072.40589412141,2567.354868834617,171597.06023315812,115383.82210507545,118892.71192580732,48805.810506525915,11609.17740689064,15925.832186354053,6768.075654221063,9843.413497102983,4425.728773890856,7352.547624360566,3371.689827741387,1111.3199432230003,8709.798555019028,22288.824861270685,135478.47607844567,OAS1_0456_MR1_mpr-3,21313.33291110827,118892.71192580732,34827.53222067192,462534.1043692726
916,807.4219587490564,546.0559721021657,1272.1869350043544,1298.5979336550245,135992.63305217755,100161.48288278014,92271.45428587933,43356.569784925974,10627.854457026133,13886.011290567887,7564.1786135484035,9442.789517570742,4164.019787261489,6900.130647474414,2733.366860353114,1147.3349413830051,7503.46761665011,18085.360076024426,121126.67081167505,OAS1_0444_MR1_mpr-3,19515.670002950326,92271.45428587933,15514.23220738257,380903.5385397535
921,1311.9749329715978,940.5059519498355,1680.69991413355,1401.8409283803712,158367.20790906728,104557.02765821309,111429.37530710694,58185.48802732103,10489.968464070687,14009.49128425933,6989.65364290071,9667.1115061102,3812.1018052408726,7084.664638046628,3177.8948376423145,1057.4689459742317,7507.583616439825,21537.311899665256,133486.67518020616,OAS1_0305_MR1_mpr-3,20665.405944210663,111429.37530710694,12545.567359050761,436392.36070484633
923,1177.5189398409136,949.7669514766939,2143.4068904939904,2160.2138896353263,194061.50108545664,145387.0595722191,137125.21899431408,49671.542462295925,13229.852324090849,17038.181129524484,8347.590573524125,11302.192422574408,4614.721764235262,6971.47464382947,3400.844826251867,1226.2249373525392,9347.092522459872,26244.643659169098,158933.84388011802,OAS1_0370_MR1_mpr-3,25413.211701646705,137125.21899431408,19970.144979731336,509712.72295893123
926,1026.9419475338466,866.7609557174451,1877.924904057385,1955.7859000794901,181836.63871002116,128357.45344225655,125412.11259273312,57571.175058706096,12092.464382199654,17149.65612382926,7138.858635277873,12164.83737850214,4618.4947640425,8052.953588577038,3469.1018227646377,1107.889943398238,8476.215566952713,24545.76474596431,133333.69718802176,OAS1_0054_MR1_mpr-3,20183.83396881403,125412.11259273312,9697.638504550585,447390.31214296434
929,789.9289596427685,664.7339660389429,1430.6529269083749,1331.8689319552193,145134.61158511663,106526.87655757411,101505.01381413956,43135.677796211276,9448.620517272837,14762.719245777142,7115.191636487012,9596.79650970257,4291.272780760172,7054.823639571196,2833.1798552536984,1008.41994848013,8060.156588209039,18412.239059324278,124301.1356494926,OAS1_0379_MR1_mpr-3,20036.34397634925,101505.01381413956,10784.948449000247,391594.8479935377
932,1040.661946832896,933.6459523003108,2023.3568966273087,2616.7468663111945,183901.15560454564,111707.2052929127,118828.91392906675,53292.593277297536,11378.338418684134,16941.455134466185,7290.121627549892,9716.1605036043,4200.37778540397,5730.5007072304525,2893.8908521519925,1070.5029453083284,7920.555595341211,22886.673830726762,116174.78006466564,OAS1_0045_MR1_mpr-3,18989.851029814257,118828.91392906675,11215.413427007923,472030.7448840921
935,1129.4989422942408,774.8369604138142,1947.5539005000605,2181.4798885488526,153733.27814581335,112717.68324128768,112273.84126396343,54885.48519591718,10200.81947884322,15880.55618866719,7342.600624868756,10745.160451033003,4144.468788260344,7657.131608799464,2914.4708511005665,1041.3479467978486,7957.256593466169,18373.480061304464,139952.91084984812,OAS1_0151_MR1_mpr-3,20352.589960192337,112273.84126396343,10593.554458778508,449288.13104600535
937,1241.3169365814933,1027.6279474987991,1527.7219219491494,1640.2259162013543,125957.13956488787,94259.82518429405,88799.2654632724,34903.33521679917,9424.953518481976,12347.313369179497,6661.059659688478,7845.438599178917,3478.362822291496,6371.224674496059,2661.336864033105,840.349957066775,7169.385633718258,15932.006186038625,113550.1441987575,OAS1_0438_MR1_mpr-3,17518.38110499121,88799.2654632724,16035.935180728924,337351.1157648336
938,1373.0289298523676,1203.2439385266314,1659.4339152200234,1546.243921002866,144823.16760102817,95760.45010762758,88276.53348997861,44189.03074239579,12150.088379255661,13029.540334324727,6287.875678754335,9466.113516379126,3363.457828161958,6252.203680576806,2519.3348712879438,996.4149490934618,6466.921669606929,20119.006972126022,118232.09395955811,OAS1_0227_MR1_mpr-3,16828.265140249026,88276.53348997861,14537.711257272731,338827.3876894113
942,852.011956470967,900.0319540176398,1711.9129125388874,2072.7488941038864,173999.43211042168,116186.44206406985,117342.69500499722,49768.95445731918,10838.799446249017,15507.372207733046,7346.3736246759945,10486.538464245925,3938.668798774603,6635.677660985237,3055.443843898299,1132.5859421365271,7500.037616825348,20568.679949152363,131929.45525976404,OAS1_0014_MR1_mpr-3,20986.45392780842,117342.69500499722,11849.277394624005,443059.9373642019
943,1194.3259389822492,2267.229884167911,2420.8938763172646,2635.268865364911,144068.56763958046,93349.16023081966,83092.08875485032,39003.55700732008,11200.321427778967,11535.089410675773,5853.294700956945,8448.775568354613,3558.624818190935,6168.854684835082,2890.8038523097057,795.4169593623883,6571.536664262181,20094.99697335269,125541.76658610915,OAS1_0255_MR1_mpr-3,18100.109075270906,83092.08875485032,38093.235053828146,393636.38388923625
953,994.6999491810807,768.662960729242,1593.2349186021102,1558.2489203895343,133896.90315924774,90346.53838422269,87660.84852143377,40586.501926447905,10256.385476004369,13385.574316135058,5651.610711260919,8350.334573383934,3527.411819785598,6168.854684835082,2664.0808638929147,909.6359535269744,6950.208644915943,16197.831172457707,130166.09234985373,OAS1_0020_MR1_mpr-3,17839.772088571444,87660.84852143377,26014.14767094507,373168.54593493196
954,1194.3259389822492,1344.2169313243637,1717.057912276031,1643.6559160261168,136505.075025997,96010.84009483524,91705.16131481106,43786.34876296869,11491.185412918814,11189.688428322204,5764.457705495601,8567.45356229139,3283.1958322625187,6416.1576722004465,2731.651860440733,917.867953106404,6617.841661896472,18324.088063827887,110428.84435822375,OAS1_0195_MR1_mpr-3,18089.81907579662,91705.16131481106,29148.824510795377,358397.2516895929
957,1232.055937054635,1141.503941680909,1865.2339047057644,2064.1738945419806,203395.21660859993,134982.15510380256,136595.62702137075,53760.7882533776,13977.59228588904,17075.568127614395,9029.474538686878,11050.430435436854,4424.013773978475,7710.29660608328,3392.2698266899615,1327.409932183028,8167.858582706577,29359.76950001826,139659.9888648134,OAS1_0420_MR1_mpr-3,19597.646998762146,136595.62702137075,27979.194570551415,500330.98743824125
962,760.7739611322886,1532.5239217038165,2554.3208695005196,1448.8319259796153,122382.05074753806,88359.53948573786,93011.99124804552,40284.31894188633,10410.3924681362,10235.119477090844,6283.416678982143,8301.285575889833,3006.051846421721,6098.539688427453,2511.788871673467,794.0449594324833,6147.931685904031,18193.062070521963,73654.44423701674,OAS1_0157_MR1_mpr-3,15398.984213270556,93011.99124804552,23182.68281560375,376395.8327700508
965,1088.3389443970927,933.9889522827871,2037.7628958913103,1874.1519042501463,144467.13361921787,102921.60374176642,99601.02091141399,45793.92766040209,10066.363485712536,13848.967292460453,6419.930672007685,8983.512541035063,3829.9378043296365,7410.51462139905,2920.987850767615,723.7299630248552,7991.556591713792,19666.932995222345,124620.46863317798,OAS1_0204_MR1_mpr-3,20346.07296052529,99601.02091141399,19226.52101772286,424748.88329970813
966,1018.7099479544171,1601.1239181990636,3048.2408442662977,2200.0018876025692,146208.8875302322,93374.5422295229,92895.71425398608,42075.12185039476,11851.678394501338,12088.348382409938,8297.85557606507,10346.937471378096,4241.537783301119,5980.204694473152,2612.2878665390035,891.1139544732578,6789.684653117066,19068.74102578379,106225.72257295999,OAS1_0454_MR1_mpr-3,18887.294035053863,92895.71425398608,28906.666523167158,432354.9079111186
969,1686.8739138181222,1949.611900394918,4397.259775345329,1861.803904881002,112645.99624495016,53229.13828053944,68283.0645114389,30813.403425752545,8358.566572963362,9501.0995145917,5982.26269436801,6909.391647001272,3117.183840744021,3471.159822659495,845.8379567863947,684.6279650225645,5260.933731220488,13591.3743056208,95513.1471202622,OAS1_0179_MR1_mpr-3,16631.38315030767,68283.0645114389,43102.406797911084,254845.55698001763
973,1307.858933181883,1564.0799200916301,2134.1458909671323,2031.5888962067381,127241.3314992789,83364.77374091894,78622.11298322004,31336.478399028805,10421.025467592963,10972.912439397223,6757.099654781823,8569.511562186248,3094.2028419181133,6424.0466717973995,2885.3158525900863,849.2679566111572,6569.8216643498,15804.067192574992,99862.38689806088,OAS1_0083_MR1_mpr-3,17734.128093968764,78622.11298322004,30368.875448463346,276555.74087085086
975,1027.9709474812753,766.2619608519083,1774.6819093320382,1879.9829039522424,170663.07128087536,122860.53572309241,123579.4636863626,55913.79914338092,12524.301360137233,16808.371141265405,7802.5636013693875,9910.641493668325,4193.517785754446,7814.22560077358,3206.0208362053654,1211.8189380885372,8357.19457303346,22565.96884711148,141955.68774752686,OAS1_0132_MR1_mpr-3,21819.600885243195,123579.4636863626,12116.817380955468,478884.9135339147
977,914.4379532816417,941.191951914788,1934.86290114844,2177.0208887766616,151523.67225870147,95084.74014214941,97394.84502412684,49043.852494364415,9092.24353548003,15705.62619760431,7288.749627619987,10280.738474760183,4066.6077922382387,6688.1566583041,2644.872864874246,1052.6669462195641,7752.828603910333,19239.212017074482,118403.5939507962,OAS1_0397_MR1_mpr-3,17712.862095055236,97394.84502412684,8101.659586088663,379707.84060084133
982,851.6689564884907,809.1369586614377,1840.5379059674754,1323.2939323933135,150251.82832367954,103312.28072180686,98473.23696903212,53293.27927726249,9782.016500239737,15502.227207995904,6674.43665900505,10186.413479579218,4221.643784317496,6432.964671341782,2836.2668550959847,1024.540947656513,7225.980630826836,19978.719979293244,118275.3119573501,OAS1_0443_MR1_mpr-3,18674.291045936123,98473.23696903212,19770.175989947693,425185.8652773828
991,1597.350918391825,2333.771880768301,3244.436834242704,2787.217857601883,134586.67612400747,100684.90085603888,93614.64221725627,40671.22292211953,10898.138443217405,12235.152374909769,6574.966664086944,8525.950564411767,3605.272815807703,4981.731745484833,2473.7158736186047,815.6539583284862,6471.380669379119,18315.856064248455,99579.41191251797,OAS1_0221_MR1_mpr-3,16804.25514147569,93614.64221725627,63640.90274860554,337692.057747415
993,1438.1989265228522,1900.9059028832928,4536.174768248204,2297.756882608296,157755.63894031214,95659.60811277956,93668.49321450503,41771.56686590329,11370.449419087181,13461.03431227983,7441.384619821913,7865.3325981625385,3621.05081500161,4696.012760082129,2581.7608680986186,683.9419650576119,7049.678639834052,19100.640024154083,109225.60041969713,OAS1_0021_MR1_mpr-3,21127.42692060615,93668.49321450503,148702.8404028169,387522.4092015974
996,1317.1199327087413,3515.4068203989295,8335.928574119931,3414.5648255509163,130404.13433769225,88864.43545994288,88737.18246644421,41837.765862521206,9934.651492441662,13947.065287448655,7467.109618507629,10263.931475618847,4295.388780549887,4335.1767785171305,2147.5228902837052,929.529952510596,7646.155609360224,16327.142165851248,117984.10497222778,OAS1_0402_MR1_mpr-3,19801.04598837055,88737.18246644421,67185.46456751495,382286.51446909766
1001,1563.736920109154,1792.1749084383264,2062.458894629599,2225.726886288287,133274.35819105338,103013.52773707002,99093.38093734917,51403.692373800906,11815.663396341333,13637.679303255092,6444.283670763498,9246.250527611857,4217.5277845277815,7799.819601509576,3264.6738332088016,896.9449541753538,7593.6766120413595,19914.23598258771,124169.08065623924,OAS1_0234_MR1_mpr-3,21194.654917171494,99093.38093734917,37408.26408882311,427037.722182772
1005,1349.3619310615072,1531.8379217388642,4835.956752932433,1273.2159349517833,133031.5142034602,70654.90939026207,83069.79375598938,45918.43665404097,8518.404564797289,12820.6533449967,5852.608700991992,8013.165590609795,3709.201810498002,3460.526823202732,1592.2059186546815,640.3809672831302,7183.105633017307,18111.771074675096,123904.62766975007,OAS1_0269_MR1_mpr-3,20111.117972529068,83069.79375598938,34449.20324000063,398802.6496252933
1008,771.0639606065756,944.6219517395504,2039.8208957861677,1990.7718982920662,163795.18263175368,124545.69463699816,111094.95032419261,54561.00721249465,11581.737408292542,16896.5221367618,7515.472616036779,9821.461498224504,4016.1867948142317,8198.042581164485,3282.16683231509,1116.464942960144,8157.911583214765,20027.76897678734,128323.83944397388,OAS1_0281_MR1_mpr-3,19888.85398388447,111094.95032419261,21337.685909864085,468316.0550738745
1010,898.659954087735,1010.8209483574636,2316.9648816269655,1127.4409423993834,155936.02403327572,94283.14918310245,97453.49802113028,48229.91353594831,13609.210304709564,13048.748333343396,7856.757598600632,9897.607494334228,3402.9028261467247,4966.296746273402,2385.221878139736,1003.960948707939,6523.1736667330315,20777.56693848039,102814.9307472163,OAS1_0342_MR1_mpr-3,19121.220023102655,97453.49802113028,27638.938587934994,374738.1138547432
1013,1779.4839090867056,2296.3848826783915,5195.420734567527,2972.094848156574,114741.38313789746,85382.64263782662,88575.6294746979,37623.668077818176,9531.28351304961,12873.132342315565,7006.803642024523,10000.164489094623,4077.9267916599542,5541.507716886048,2128.3148912650363,674.3379655482775,6592.116663210754,17069.737127912296,94775.35415795584,OAS1_0073_MR1_mpr-3,18463.003056730762,88575.6294746979,72032.05431990414,315346.2948890532
1015,1024.540947656513,619.4579683520799,1802.121907930137,1668.6949147468818,151982.26323527214,101057.74183699055,99520.41591553207,45794.27066038457,10979.429439064272,14351.462266788138,6279.643679174906,8961.217542174109,3764.4248076766758,6632.933661125427,3243.750834277752,1134.9869420138607,7146.061634909875,19161.008021069898,120816.59882751653,OAS1_0167_MR1_mpr-3,19186.047019790665,99520.41591553207,9556.665511752852,427146.79617719946
1024,1069.1309453784236,1159.3399407696734,1706.4249128192675,3370.317827811482,173940.77911341825,121020.68381708988,114882.69913067768,47296.95358361295,12692.028351568113,17335.905114313853,7378.615623028761,12666.303352882394,4897.353749795679,8225.482579762584,3561.711818033221,1149.0499412953864,9182.45253087128,23590.85279475047,142106.60773981642,OAS1_0368_MR1_mpr-3,22452.09285292937,114882.69913067768,11933.998390295634,469793.3559983996
1031,1235.4859368793973,952.1679513540275,1474.2139246828567,2481.604873215558,184008.51459906067,114164.45716737243,103927.9656903517,46391.090629893224,13496.020310492408,16370.70316362573,8168.5445826715295,10481.736464491256,4235.706783599022,7319.962626025324,3456.7538233954933,1232.3989370371114,7894.144596690541,22272.017862129345,142481.50672066293,OAS1_0076_MR1_mpr-3,19008.373028867976,103927.9656903517,11126.576431546577,419060.9145903047
1044,1194.6689389647254,2006.2068975034967,2659.2788641382476,1642.9699160611642,156701.94299414515,110159.93237196241,102605.35775792332,50194.61743557219,12004.65638668574,13052.864333133111,6028.224692019825,8872.380546712764,3773.342807221058,6377.398674180632,3104.8358413748765,1103.430943626047,7328.194625604754,19960.197980239525,127867.30646729801,OAS1_0315_MR1_mpr-3,20948.037929771082,102605.35775792332,38277.08304443541,466547.547164227
1050,1183.692939525486,967.9459505479343,2047.3668954006448,2904.180851626279,175913.37201263904,122504.1587412996,111413.94030789551,52481.055318758765,11882.5483929242,16950.03013402809,9344.348522600061,11598.2014074514,4865.454751425389,7487.346617473728,3574.402817384842,1085.5949445372828,8465.582567495949,20949.40992970099,158573.00789855304,OAS1_0302_MR1_mpr-3,22956.64582715191,111413.94030789551,17344.823113858238,434075.0528232369
1053,1389.1499290287504,1668.3519147644056,2277.8628836246744,2145.1218904063717,140355.9358292577,98395.71897299249,87541.14152754957,42180.76584499744,12412.483365849981,12758.570348168501,7045.562640044337,8593.521560959583,4231.247783826831,5768.230705302839,2331.7138808734435,958.6849510210759,7277.430628198272,19789.040988983885,121700.50978235778,OAS1_0362_MR1_mpr-3,19827.7999870037,87541.14152754957,37005.925109378484,351069.0570639881
1059,893.5149543505914,722.7009630774265,1543.499921143056,2134.4888909496085,157944.28893067408,114720.11713898394,114758.53313702127,44747.77771384957,10507.118463194496,15472.043209537995,8029.286589786178,10770.19944975377,4435.3327734001905,7001.658642287379,2897.3208519767545,1106.8609434508094,8120.867585107333,19488.91600431718,135348.82208506964,OAS1_0038_MR1_mpr-3,19337.996012027637,114758.53313702127,11876.374393239626,406321.2092411724
1061,1001.9029488130816,836.9199572420126,1639.882916218878,1063.2999456763275,132063.22525292978,93145.76124121125,86888.06956091482,45453.67167778566,9386.880520427116,12891.311341386805,5804.931703427796,9490.809515117413,3630.6548145109446,6527.975666487699,2659.2788641382476,966.2309506355532,7131.655635645871,17912.488084856406,108253.19546937701,OAS1_0040_MR1_mpr-3,18966.87003098835,86888.06956091482,10740.015451295862,382471.39145965234
1067,1115.7789429951915,1622.7329170950663,1847.054905634524,1607.9839178485884,144759.02660430514,93091.22424399751,97439.43502184877,42679.48781951789,10515.693462756404,14081.178280596863,6993.083642725473,9640.357507477052,4357.8147773605615,6128.7236868853615,2644.5298648917696,990.926949373842,7749.398604085571,19419.63000785698,118475.9669470987,OAS1_0022_MR1_mpr-3,20735.377940635815,97439.43502184877,19574.66599993624,419818.6015515947
1068,1215.934937878252,1815.4989072467104,3933.1807990549833,2284.7228832741994,133276.07319096575,90268.6773882006,88042.26450194736,38144.34205121711,10341.449471658478,11089.189433456668,4393.143775555614,7492.834617193347,3110.6668410769726,5833.057701990847,2372.5308787881154,735.048962446571,6259.063680226331,17881.275086451067,115222.26911332915,OAS1_0363_MR1_mpr-3,17823.994089377535,88042.26450194736,39673.435973096166,331539.6670617387
1071,866.7609557174451,749.4549617105728,1191.9249391049157,1211.8189380885372,124966.5556154965,91221.18833953708,82710.67277433677,38269.537044820936,10232.375477231035,13201.040325562844,6042.973691266303,9124.828533815271,3837.1408039616376,6919.681646475559,2888.7458524148487,994.0139492161281,6835.303650786405,15754.675195098413,108788.27544203993,OAS1_0002_MR1_mpr-3,17830.16808906211,82710.67277433677,7915.410595604068,338862.3736876239
1079,1852.5429053541436,2913.0988511706614,2190.740888075711,2057.656894874932,146686.34350583912,97539.9340167143,79905.61891764612,36781.94612082151,13536.151308442128,11711.048401686081,6430.9066714469245,9794.707499591357,3928.7217992827923,7271.942628478651,2829.40685544646,860.2439560503966,7020.523641323572,19762.286990350738,130458.67133490596,OAS1_0288_MR1_mpr-3,18893.125034755958,79905.61891764612,34235.17125093546,373800.0089026707
1081,1107.889943398238,953.1969513014562,2023.0138966448321,2296.7278826608676,169960.26431678154,118200.19496118781,116231.03206179175,59564.690956857965,12157.977378852614,16258.542169356002,8185.694581795341,13141.015328629504,4490.2127705963885,7532.965615143066,3312.6938307554747,1304.0859333746444,8541.728563605673,21108.904921552436,121124.95581176266,OAS1_0403_MR1_mpr-3,20801.919937236205,116231.03206179175,9568.67051113952,472283.87887115957
1084,1050.951946307183,1104.802943555952,1480.3879243674292,1488.6199239468585,183446.33762778214,127107.56150611315,115483.29209999356,48850.05750426535,13046.004333483586,16198.174172440184,7997.044591433412,11214.041427078017,4191.459785859588,7563.1496136009755,3117.5268407264975,1317.8059326736939,8121.553585072285,24023.032772670525,150553.32530827617,OAS1_0105_MR1_mpr-3,19636.748996764436,115483.29209999356,13907.277289481412,398576.6126368415
1086,1012.1929482873686,2569.069868746998,3982.9157965140375,1615.5299174630654,118922.20992430029,82040.10780859573,81138.01785468322,33114.24730820312,10008.053488691578,11676.405403455981,6117.404687463646,10515.693462756404,3395.013826549771,4977.272745712642,2350.5788799096363,780.3249601334339,6699.818657708292,17255.986118396893,93680.4982138917,OAS1_0380_MR1_mpr-3,17021.37413038315,81138.01785468322,57084.45808357232,332638.6390055926
1090,1595.6359184794437,3127.473840218308,4281.325781268361,1852.8859053366198,145746.5235538542,112890.89823243816,90484.7673771606,38275.711044505515,13024.395334587585,12968.143337461483,8057.755588331705,10274.221475093134,4018.587794691566,7251.019629547602,3120.9568405512596,998.129949005843,7962.058593220836,22541.615848355665,124488.7566399071,OAS1_0441_MR1_mpr-3,21812.397885611193,90484.7673771606,44881.20470703283,413875.78385521146
1094,1004.9899486553677,725.7879629197126,2279.2348835545795,1421.3919273815166,199279.5598188676,141298.4997811024,134517.73312752973,63373.0197622916,13417.816314487825,17466.588107637297,7856.757598600632,13005.187335568915,4512.164769474868,7836.520599634534,3766.139807589057,1178.8909397708187,8154.8245833724795,29046.267516034983,147147.67848226964,OAS1_0107_MR1_mpr-3,20040.459976138965,134517.73312752973,17418.22511010815,471925.78688945435
1095,992.9849492686994,1000.5309488831766,1666.2939148695482,1658.0619152901186,124810.83362345229,78580.95298532289,72645.68128855413,35284.06519734778,9371.445521215684,11922.679390873918,5312.726728574399,7374.499623239046,3000.220846719625,5828.941702201133,2091.9568931225554,891.7999544382102,6323.204676949386,14471.855260637294,108692.57844692907,OAS1_0222_MR1_mpr-3,17388.727111615193,72645.68128855413,10427.885467242488,305254.206404655
1101,1771.5949094897521,3683.4768118122843,7059.625639325863,1639.539916236402,141437.4147740053,76526.38309029024,71414.9973514294,43357.5987848734,10465.615465314873,11475.750413707385,6107.114687989359,8878.897546379812,3549.3638186640765,4086.8447912043366,1698.5359132223143,842.4079569616324,6733.0896560084875,19606.22199832405,98020.13399218101,OAS1_0351_MR1_mpr-3,17643.919098577513,71414.9973514294,63514.33575507181,350859.48407469515
1104,942.9069518271692,984.0669497243174,2004.1488976086393,1524.291922124387,157599.57394828548,108980.35543222663,106262.08057110246,44145.46974462131,11085.416433649429,15656.920200092685,6885.381648227935,9502.12851453913,3624.8238148088485,6484.071668730741,2597.5388672925255,974.4629502149828,8074.562587473041,19293.7490142882,132689.88622091388,OAS1_0395_MR1_mpr-3,21029.32892561795,106262.08057110246,5991.523693894867,383678.0653980038
