,csf,3rd_ventricle,inf_lat_vent,4th_ventricle,frontal,temporal,parietal,occipital,insula,thalamus,caudate,putamen,pallidum,hippocampus,amygdala,accumbens_area,ventraldc,cingulate,cerebellum,total_lateral_ventricle,subject,brain_stem,parietal
577,891.7999544382102,1227.2539372999677,2290.8968829587716,1670.0669146767868,114039.94817373357,62579.66080282406,71997.41132167405,30596.627436827563,7662.276608536607,11291.902423100124,6795.515652819162,8417.905569931752,3392.612826672437,4594.141765286688,1964.01789965892,733.676962516666,5984.663694245343,14604.596253855598,91217.41533972987,21912.21088051178,OAS1_0287_MR1_mpr-2,16763.095143578543,71997.41132167405
581,1103.7739436085233,759.4019612023836,1900.9059028832926,1370.6279299750338,144015.74564227916,94267.71418389102,87161.78354693085,53217.13328115277,10333.217472079046,12908.461340510617,6056.0076906004,8524.921564464337,3484.5368219760685,6026.85269208992,2302.2158823804875,1026.2559475688943,6847.9946501380255,17512.20710530664,117061.4350193667,18542.57905266525,OAS1_0109_MR1_mpr-2,18590.942050194397,87161.78354693085
584,974.1199502325065,797.1319592747694,1669.7239146943107,1693.0479135026944,181697.7237171183,116265.67506002185,119585.22889042685,53597.520261718906,12497.890361486563,17721.78009459962,9163.930531817563,11907.244391662487,4715.563759083274,7471.9116182622965,3314.751830650332,1257.7809357403526,8356.851573050983,22623.24984418501,153471.91215916644,9704.49850420011,OAS1_0448_MR1_mpr-2,22156.769868017334,119585.22889042685
587,721.6719631299978,664.0479660739903,1482.7889242447627,1573.3409196184887,135668.155068755,92952.30925109464,97025.7770429824,42408.174833379184,9266.830526560432,13788.256295562158,8343.47457373441,10079.74048502911,3952.045798091176,5748.336706319217,3164.5178383257416,954.2259512488849,7098.0416373632015,16907.155136218564,119409.95589938149,17241.237119150413,OAS1_0349_MR1_mpr-2,20487.388953305497,97025.7770429824
589,886.6549547010667,753.9139614827639,1139.1029418035755,1236.8579368093024,123296.83170080217,88377.03248484417,81388.40784189088,38253.759045627026,10203.56347870303,13014.448335095774,6041.601691336398,9211.60752938176,3893.049801105264,7022.924641200905,2838.6678549733188,978.2359500222213,6842.506650418406,15748.158195431364,108258.34046911415,9063.431536952026,OAS1_0002_MR1_mpr-2,17658.66809782399,81388.40784189088
593,783.0689599932438,770.3779606416232,2190.3978880932345,1784.628908823849,162852.27567992653,97830.45500187165,112011.10327738663,53291.56427735012,9654.077506776102,15732.380196237456,7567.265613390689,11420.52741652871,4385.940775923613,6322.518676984434,2539.914870236518,1081.8219447300442,8382.5765717367,19347.94301151945,132498.8352306746,13548.842307793748,OAS1_0410_MR1_mpr-2,20038.401976244106,112011.10327738663
594,1426.53692711866,1929.7179014112965,3048.9268442312505,1889.2439034791007,159234.31186476717,99123.56493580708,93881.83920360525,41849.084861942916,11010.64243746961,13607.495304797183,6764.6456543963,9164.616531782514,4112.226789907578,5969.571695016389,2622.9208659957667,870.1909555422073,8061.5285881389445,21646.042894110222,123027.23371457586,36568.94313170376,OAS1_0060_MR1_mpr-2,22738.497838297026,93881.83920360525
599,1113.0349431353816,1069.1309453784236,1766.4499097526086,2263.799884343149,147171.00248107803,101932.04879232249,99083.77693783981,50159.28843737714,10388.783469240196,15744.7281956066,7546.685614442116,10792.837448597202,4434.989773417714,7799.476601527101,3167.6048381680275,1145.2769414881477,8154.8245833724795,19209.028018616573,129959.26336042056,19428.20500741889,OAS1_0366_MR1_mpr-2,21688.57489193727,99083.77693783981
600,1040.31894685042,851.6689564884907,1539.3839213533413,1154.1949410325299,131209.155296564,90950.56135336336,86975.53455644628,46099.19764480594,9452.393517080076,12881.021341912518,5856.724700781708,9472.630516046174,3641.97381393266,6693.987658006196,2591.021867625477,934.3319522652633,7104.215637047773,17924.150084260596,107265.01251986297,12362.748368390927,OAS1_0040_MR1_mpr-2,18840.98903741957,86975.53455644628
604,1058.154945939184,890.4279545083053,1701.6229130646004,2248.7078851141946,153801.1921423436,115412.63410360346,115673.31409028539,46706.30761378888,10665.584455098517,15944.011185425294,7894.487596673018,11252.80042509783,4223.701784212354,6555.758665068273,2977.239847893717,1256.0659358279715,7747.683604173189,18578.25105084278,125542.4525860741,23690.32278966858,OAS1_0313_MR1_mpr-2,17377.40811219348,115673.31409028539
607,1146.9919414005287,950.7959514241226,2225.383886305811,2324.5108812414423,166543.2984913533,110124.26037378487,114153.13816795073,59326.305969036985,11322.429421540506,16136.434175594462,7948.681593904263,13018.907334867963,4477.864771227243,7222.207631019597,2785.159857707026,1272.1869350043544,8402.470570720321,19424.775007594122,118406.33795065603,11872.60139343239,OAS1_0403_MR1_mpr-2,20322.748961716905,114153.13816795073
609,1079.0779448702344,938.7909520374544,1999.6898978364484,1610.0419177434458,156367.51801123083,104941.53063856896,95872.95410187979,48067.67454423706,11748.778399758467,15644.572200723542,7612.884611060029,10537.988461617359,4369.476776764754,6848.337650120502,3331.901829774144,1032.0869472709903,8368.513572455173,20587.887948171036,126947.03751431427,10918.375442183504,OAS1_0174_MR1_mpr-2,19329.42101246573,95872.95410187979
618,1100.6869437662372,902.4329538949735,1992.4868982044472,1179.576939735771,186201.9994869962,109289.05541645523,113026.3832255163,56171.0491302381,12178.900377783666,15275.504219579112,8336.95757406736,10540.389461494691,3980.514796636704,7644.097609465367,2735.424860247972,1462.894925261141,7798.790601562148,22667.496841924447,116049.9280710443,14570.296255607973,OAS1_0348_MR1_mpr-2,18357.359062128082,113026.3832255163
624,1403.8989282752286,1189.1809392451057,1955.0999001145378,1905.0219026730076,186614.28546593263,115586.53509471891,115515.8770983288,51181.771385138796,12632.689354599725,17292.687116521847,9100.132535076982,11330.661421119938,5070.911740928654,6289.24767868424,3176.5228377124095,1405.6139281876099,9046.62453781069,22014.08187530722,148432.21341664315,28156.868561474104,OAS1_0350_MR1_mpr-2,23685.52078991391,115515.8770983288
627,1717.400912258507,1956.8149000269188,4417.496774311427,1821.3299069488062,112137.32727093788,51631.7873621476,68523.50749915474,30521.853440647745,8200.44358104182,9542.25951248885,6073.8436896891635,6838.390650628691,3021.829845615628,3465.328822957399,982.3519498119362,647.9269668976074,5490.400719497089,13764.246296788822,94466.65417372723,47136.0865918316,OAS1_0179_MR1_mpr-2,16322.340166096581,68523.50749915474
631,1914.282902199866,3943.8137985117464,6470.008669449215,2911.7268512407563,175554.5940309689,104187.6166770862,102791.60674840792,51767.95835519067,13774.879296245585,13248.717323127043,6462.462669834738,9484.292515450365,3893.049801105264,5678.021709911589,2293.983882801058,918.8969530538327,7539.482614810115,26758.800632900973,128669.9264262924,135194.12909297284,OAS1_0115_MR1_mpr-2,21528.736900103348,102791.60674840792
633,1195.354938929678,880.8239549989707,2059.7148947697897,1581.9159191803944,168541.6163892598,113705.18019083675,119833.56087773964,50892.9653998938,11408.865417124518,17808.902090148582,8249.835578518396,11071.010434385427,4516.966769229535,7648.899609220034,3495.1698214328317,1172.37394010377,8707.397555141695,20181.08996895422,135302.86008741782,23299.64580962815,OAS1_0232_MR1_mpr-2,21697.492891481656,119833.56087773964
635,1434.4259267156135,1419.3339274866591,1837.7939061076654,2395.168877631547,155602.28505032638,101682.0018050973,99145.17393470308,43513.66377690009,12046.502384547839,13995.08528499533,6744.065655447726,9628.69550807286,4160.589787436727,7030.470640815383,2872.2818532559895,897.6309541403062,7830.003599967486,19057.422026362077,125945.82056546614,33600.278283371954,OAS1_0199_MR1_mpr-2,21366.15490840961,99145.17393470308
637,1112.348943170429,904.4909537898309,1601.809918164016,2562.209869097473,170973.82926499879,117631.84399022469,121326.29680147622,55570.11316093974,12176.156377923857,17172.980122637644,9145.06553278137,11513.823411762247,4454.54077241886,7469.167618402487,3239.2918345055605,1185.7509394203435,8399.726570860512,21672.796892743365,148204.11842829644,13585.543305918703,OAS1_0416_MR1_mpr-2,19680.30999453892,121326.29680147622
639,1616.5589174104941,2053.540895085217,3623.4518148789434,2324.5108812414423,142754.19170673157,93855.0852049721,93214.01823772401,46336.5536326795,11265.148424466977,12933.843339213858,6416.843672165399,8245.03357876373,3852.2328031905918,6572.222664227133,2834.5518551836035,833.4899574172503,6810.6076520481165,18703.103044464126,127074.9765077779,51014.73039367287,OAS1_0016_MR1_mpr-2,19322.218012833728,93214.01823772401
640,1197.4129388245353,1006.0189486027964,1829.9049065107122,1935.8919010958687,160636.15279314757,108735.11044475612,100459.549867552,45160.06369278602,11518.625411516914,16902.69613644637,7424.577620680577,9767.610500975736,4767.699756419663,7570.0096132505005,3495.1698214328317,1140.8179417159567,9106.306534761556,21856.644883350626,139916.89585168814,20011.990977593436,OAS1_0018_MR1_mpr-2,25296.248707622308,100459.549867552
641,1819.9579070189013,2254.1958848338145,5201.594734252099,2920.987850767615,116335.30405646452,85271.51064350433,89826.55041078872,37922.0780625725,9625.951508213051,12931.785339319,7056.538639483577,10044.754486816533,4043.9697933948073,5463.303720881466,2151.6388900734205,686.3429649349457,6446.341670658355,17180.183122269642,93069.61524510152,77076.55506218213,OAS1_0073_MR1_mpr-2,18362.161061882747,89826.55041078872
643,1163.4559405593882,921.9839528961189,2098.81689277208,1978.0808989404454,173339.15714415495,122248.6237543548,132745.7952180575,48509.45852166644,10867.954444759496,15319.751217318546,8406.586570510037,9593.709509860284,3630.654814510944,6580.797663789039,3144.9668393245956,1178.8909397708187,7820.399600458151,22907.253829675334,131900.98626121855,14638.89625210322,OAS1_0415_MR1_mpr-2,19484.800004527464,132745.7952180575
656,1120.5809427498587,1606.2689179362071,2504.585872041466,1386.0629291864643,135281.9370884868,87091.12555054075,102650.97675559267,37960.83706059233,9263.743526718146,11880.833393011817,5749.365706266646,7173.501633507973,3032.4628450723912,5197.478734462384,1978.0808989404454,709.6669637433296,5968.199695086483,18066.83807697071,90637.40236936253,43525.32577630428,OAS1_0201_MR1_mpr-2,15750.559195308697,102650.97675559267
669,1226.5679373350154,962.8009508107908,2212.0068869892375,2184.566888391139,189785.32030392543,132796.559215464,133664.00617114635,48719.374510941896,12542.480359208475,16856.391138812076,8332.155574312694,11311.45342210127,4586.59576567221,6939.918645441657,3185.0978372743157,1228.6259372298728,9309.362524387485,25303.794707236782,155204.06207067144,22399.956855592987,OAS1_0370_MR1_mpr-2,24913.46072717883,133664.00617114635
676,1401.8409283803712,1344.55993130684,1925.6019016215814,2212.0068869892375,186053.1374946015,119040.54491825459,132219.63324493897,60682.18489976553,13798.889295018922,16346.00716488744,9008.551539755828,12133.281380114327,4899.411749690536,7459.220618910676,3213.223835837367,1253.6649359506378,8622.676559470063,24857.551730035208,136138.06504474746,24327.616757109427,OAS1_0091_MR1_mpr-2,20657.173944631235,132219.63324493897
678,1191.5819391224393,1338.728931604744,2133.4598910021796,1967.4478994836822,178527.37487909046,109012.2544305969,111241.41131670997,49789.87745625024,12401.507366410742,16612.86115125395,9877.027495385653,10746.53245096291,4592.426765374306,7631.06361013127,3528.09781975055,1209.0749382287272,8852.143547746666,20987.48292775585,152317.37421815144,25146.01471529772,OAS1_0017_MR1_mpr-2,23141.522817706602,111241.41131670997
687,1451.5759258394253,3351.452828775289,4700.814759836796,2120.0828916856067,120027.35586783872,79191.4929541306,78525.38698816174,32732.831327689553,8438.142568897849,8316.720575101263,3699.5978109886673,5017.746743644838,1974.9938990981593,5135.738737616663,2097.101892859699,431.4939779551032,4743.689757646325,16402.259162013543,80764.4908737666,53688.75825705759,OAS1_0065_MR1_mpr-2,14107.93227923001,78525.38698816174
689,1431.3389268733274,1489.305923911811,1999.0038978714958,2134.4888909496085,173646.14212847114,127394.65249144577,124280.55565054403,58944.20398855845,12287.631372228632,15298.828218387496,8939.95154326058,10886.476443813213,4670.630761378889,7853.32759877587,3451.2658236758734,1187.8089393152009,8661.092557507402,22034.31887427332,128381.80644101236,39395.605987290415,OAS1_0381_MR1_mpr-2,20916.13893140079,124280.55565054403
691,1013.5649482172736,886.3119547185904,2135.517890897037,1739.0099111545098,173113.12015570307,105224.84862409433,112841.84923494408,46755.69961126546,11999.168386966117,16726.05114547111,8211.762580463535,11174.253429110773,4314.596779568556,7191.680632579213,2935.3938500316162,1126.754942434431,8069.074587753422,21411.430906096473,131136.439300279,15434.313211465611,OAS1_0384_MR1_mpr-2,22160.199867842097,112841.84923494408
695,943.9359517745979,1162.083940629483,2438.043875441076,1416.5899276268492,161467.58475066995,108338.94546499607,106426.0345627261,47435.182576550884,11657.883404402266,15689.505198427927,7788.8436020703375,10175.094480157502,4602.030764883641,7879.73859742654,3326.7568300370003,1209.0749382287272,8580.830561607963,21466.310903292673,131487.67128233466,20836.90593544878,OAS1_0058_MR1_mpr-2,21953.02787842645,106426.0345627261
701,1169.6299402439604,1347.9899311316024,1918.0559020071046,1377.4879296245585,135392.3830828441,85426.54663558357,85760.62861851545,44703.530716110145,9916.815493352897,12280.771372579107,6199.724683257942,7957.5995934486455,3568.571817682746,6921.053646405464,2402.3718772635475,767.6339607818134,6853.139649875169,17421.655109932915,100842.68084797796,29755.934479778312,OAS1_0203_MR1_mpr-2,17897.053085644973,85760.62861851545
709,961.4289508808858,710.3529637082821,1729.4059116451754,2115.6238919134157,154132.87312539815,108641.81444952257,113139.23021975099,44224.016740608364,10024.860487832913,15512.174207487715,7902.033596287495,10667.985454975851,4465.5167718581,6921.053646405464,2753.260859336736,1144.5909415231952,8093.084586526757,18879.06203547444,133520.28917848883,13673.35130143262,OAS1_0038_MR1_mpr-2,19247.101016671433,113139.23021975099
711,1545.2149210554373,2036.7338959438816,3679.7038120050456,2125.9138913877027,155902.75303497553,96203.94908496935,93001.35824858875,44520.025725485364,11320.028421663174,13863.716291706929,6692.615658076291,8849.742547869333,3750.7048083776263,5421.11472303689,2164.6728894075172,828.3449576801067,6940.947645389086,21195.68391711892,121053.26881542514,85043.41565515763,OAS1_0124_MR1_mpr-2,20007.874977803724,93001.35824858875
712,1252.9789359856854,1366.8549301677954,1749.9859105937494,1627.5349168497337,134886.1151087092,92888.51125435407,91224.96133934433,43726.66676601783,11576.592408555396,11183.51442863763,5773.718705022458,8486.505566426998,3293.828831719282,6372.939674408441,2483.6628731104156,885.2829547711617,6521.115666838174,18053.118077671665,107935.23448562153,31031.551414607427,OAS1_0195_MR1_mpr-2,17995.83708059813,91224.96133934433
716,1276.9889347590217,2044.622895540835,2584.161867975952,2114.937891948463,128971.76641087147,84144.7557010699,82506.24478478092,39747.86696929351,9594.738509807714,12371.323367952833,6352.702675442342,8259.096578045255,3469.7878227295905,4843.50275254691,2445.246875073077,867.4469556823976,6061.838690302496,17904.942085241928,95455.5231232062,58497.96101135688,OAS1_0170_MR1_mpr-2,16591.938152322902,82506.24478478092
719,963.8299507582195,1763.705909892799,4953.605746921781,3523.638819978359,127073.2615078655,88429.85448214549,75427.06814645391,35641.471179088025,10447.77946622611,11529.258410973676,7039.045640377288,7890.028596900827,3357.626828459862,6188.06268385375,2326.225881153824,826.9729577502019,6387.345673672442,16415.636161330116,106206.51457394131,66712.46759168022,OAS1_0280_MR1_mpr-2,17947.131083086504,75427.06814645391
720,888.7129545959241,655.4729665120846,2000.718897783877,1255.0369358805428,177085.05995277787,106969.68953495093,113854.38518321392,53122.465285989325,11309.738422188886,15056.327230776798,6920.367646440512,9111.108534516223,3755.84980811477,6383.9156738476795,2831.464855341317,954.9119512138374,6883.666648315554,22043.579873800176,120613.19983790812,16683.862147626533,OAS1_0419_MR1_mpr-2,17516.66610507883,113854.38518321392
726,957.312951091171,1285.2209343384513,2142.720890529038,1873.465904285194,136261.8880384214,86680.21157153422,86038.80160430368,39337.9819902344,10966.052439747698,11774.84639842666,7782.326602403289,8984.198541000016,3891.677801175359,5851.236701062087,2420.2078763523123,1000.8739488656529,6827.414651189451,17709.089095247997,107782.25649343713,21895.40388137044,OAS1_0271_MR1_mpr-2,18599.17404977383,86038.80160430368
731,1354.1639308161746,1442.314926312567,2440.7878753008863,1881.3549038821473,145000.4985919684,93622.18821687074,85301.35164197977,38501.748032957345,11668.859403841505,12080.11638283051,6269.696679683095,7825.201600212818,3569.943817612651,5432.776722441082,2104.3048924917,941.5349518972642,6489.559668450361,20627.332946155802,126759.41652389977,36350.795142848874,OAS1_0155_MR1_mpr-2,19666.58999523987,85301.35164197977
732,1130.5279422416695,946.3369516519315,1878.2679040398612,1688.5889137305035,161746.44373642313,108933.70743460985,109061.6464280735,45628.60166884855,11092.962433263907,14416.632263458621,7561.091613706118,9813.915498610027,3902.310800632122,6910.420646948701,2704.897861807587,1104.802943555952,7466.0806185602005,19959.511980274572,111243.8123165873,18482.897055714384,OAS1_0059_MR1_mpr-2,17934.440083734884,109061.6464280735
738,1285.5639343209277,925.7569527033575,1806.5809077023282,2514.875871515753,176031.70700659335,104974.45863688669,99010.37494158991,45478.02467654148,12613.481355581054,16435.873160296214,8131.843584546572,10310.922473218092,4190.773785894635,7179.332633210069,3294.857831666711,1137.3879418911943,7720.586605557566,20254.491965204135,140026.31284609804,13051.149333220728,OAS1_0076_MR1_mpr-2,18893.468034738435,99010.37494158991
740,1079.7639448351867,2873.9968531683708,3562.0548180156975,2324.5108812414423,127650.18747839055,80964.45986355026,81946.12581339723,35974.52416207244,8592.492561012155,12261.906373542914,6436.394671166545,8849.05654790438,3309.606830913189,5260.590731238011,2143.406890493991,715.8409634279018,5921.20869748724,16710.959146242152,96115.11208950801,35618.83318024459,OAS1_0270_MR1_mpr-2,16683.862147626533,81946.12581339723
751,1166.199940419198,1435.111926680566,1985.6268985549227,988.1829495140322,112962.24222879323,78954.13696625704,72177.82931245654,37150.67110198346,9020.21353916002,10826.794446862348,6350.644675547485,7494.5496171057275,3429.313824797395,6104.027688147073,2129.6868911949414,719.6139632351403,6468.979669501787,15221.99622231282,94954.05714882596,26054.27866889479,OAS1_0197_MR1_mpr-2,16518.536156072987,72177.82931245654
755,843.0939569265848,1144.9339415056713,1629.249916762115,2710.0428615447304,156359.2860116514,102680.13175410315,108501.87045667227,50368.17542670516,11098.107433001049,14603.224253925691,7355.291624220377,11346.096420331367,3985.316796391371,6789.684653117066,3038.636844756963,1214.9059379308233,7766.2056032269065,21352.43490911056,112841.50623496159,22002.419875903026,OAS1_0296_MR1_mpr-2,18250.00006761302,108501.87045667227
758,1080.7929447826155,1022.4829477616556,1384.347929274083,2064.1738945419806,144436.94962076,97365.69002561635,91404.00733019692,44776.58971237758,10238.20647693313,12347.313369179497,7285.319627795225,9683.232505286582,3902.310800632122,6651.455660179143,2926.4758504872343,1071.188945273281,6601.034662755137,18336.43606319703,112617.8702463871,16552.493154338135,OAS1_0229_MR1_mpr-2,17337.963114208713,91404.00733019692
762,1277.6749347239743,1232.055937054635,1546.9299209678184,2206.1758872871414,136991.44900114834,97155.08803637596,96681.06206059379,40230.46794463757,11820.808396078475,12495.146361626754,6792.428652976876,9406.774519410737,3478.7058222739724,6192.5216836259415,2585.8768678883334,953.5399512839325,6082.075689268594,19626.45899729015,108967.664432875,24599.272743230602,OAS1_0369_MR1_mpr-2,17528.328104483022,96681.06206059379
768,978.5789500046976,951.8249513715513,1753.0729104360355,2103.2758925442713,152666.89120029472,101993.44578918572,102160.14378066917,50440.54842300765,10189.84347940398,15401.38521314789,6771.848654028301,10553.766460811265,4045.6847933071886,6785.911653309828,2814.6578561999822,798.8469591871506,8077.649587315327,18455.11405713381,122300.41675170872,11465.11741425062,OAS1_0191_MR1_mpr-2,20244.8879656948,102160.14378066917
779,1107.889943398238,740.879962148667,2480.5758732681297,1864.5479047408119,158792.87088732026,96001.92209529085,110842.15933710762,55303.94517453818,9500.413514626749,15239.146221436633,8029.2865897861775,8686.81755619312,3745.902808622959,5579.58071494091,2324.510881241443,1013.5649482172736,7332.6536253769455,19280.37201497163,123479.30769147954,16092.187177855027,OAS1_0104_MR1_mpr-2,18474.322056152476,110842.15933710762
803,1114.4069430652864,942.563951844693,2385.5648781222126,2154.7258899157064,189181.29733478476,119073.81591655478,120728.79083200262,52796.6153026369,14595.33525432874,17998.581080457938,9985.07248986567,11548.12341000987,4965.953746290927,8214.849580305821,3722.235809832099,1326.3809322355996,8916.284544469721,23779.845785094876,133161.85419680117,13445.5993130684,OAS1_0396_MR1_mpr-2,22660.636842274922,120728.79083200262
804,1163.1129405769118,1755.8169102958454,2802.6528568133135,1535.6109215461026,149028.34738618683,102796.06574818012,99972.14689245327,40967.57490697899,11493.243412813672,12035.526385108598,7284.633627830272,8544.472563465482,3722.235809832099,6124.607687095647,2997.8198468422916,952.1679513540275,6532.091666277414,19955.052980502383,125198.7666036329,34522.26223626807,OAS1_0062_MR1_mpr-2,18820.752038453473,99972.14689245327
809,1288.6509341632138,1142.1899416458616,1836.4219061777608,1253.6649359506378,127787.04447139858,77308.42305033607,78659.84298129243,37982.7890594708,9002.720540053731,11877.060393204578,6205.898682942515,8566.767562326437,3474.932822466734,4902.841749515299,2181.4798885488526,803.9919589242941,6331.436676528816,17460.071107970252,97860.63900032957,21001.545927037376,OAS1_0066_MR1_mpr-2,15356.452215443504,78659.84298129243
814,681.5409651802784,1895.417903163673,4182.541786315206,2024.3858965747372,161010.36577402914,89733.25441555519,92883.02325463446,35054.25520908871,11511.765411867389,12840.890343962797,7222.550631002074,8118.123585247522,3556.9098182785538,4097.820790643576,2408.8888769305963,610.882968790174,7038.359640412336,18486.327055539146,91647.88031773754,98374.45297407897,OAS1_0021_MR1_mpr-2,17961.537082350507,92883.02325463446
817,894.5439542980201,930.5589524580247,2174.276888916852,1574.026919583441,152310.17121851945,102063.76078559336,106476.4555601501,44025.76275073711,10208.708478440174,14314.418268680703,7495.921617035633,10475.90546478916,3863.2088026298316,7013.6636416740475,2430.497875826599,1210.7899381411085,7061.340639238244,17079.684127404107,122421.83874550532,11596.829407521494,OAS1_0198_MR1_mpr-2,17170.579122760308,106476.4555601501
819,1130.870942224146,929.529952510596,1704.7099129068865,1849.4559055118575,180290.0517890358,113947.33817846497,123114.01271014234,51591.31336421541,11773.13139851428,16471.545158473742,8473.128567110425,10539.703461529742,4060.09079257119,6402.09467291892,2705.240861790063,1201.5289386142501,7594.705611988788,20803.977937131065,140123.7248411213,13014.791335078251,OAS1_0285_MR1_mpr-2,18728.485043167366,123114.01271014234
822,1120.2379427673825,875.335955279351,1606.9549179011597,1339.4149315696966,180996.63175293687,117334.4630054178,113512.75720066758,51484.64036966531,12200.509376679667,15190.783223907481,8046.779588892467,10253.64147614456,4177.053786595587,7147.433634839779,3532.213819540265,1220.0509376679668,7635.865609885937,22941.89682790543,124955.23661607478,15712.486197253835,OAS1_0182_MR1_mpr-2,20043.203975998775,113512.75720066758
825,1094.512944081665,1300.655933549882,1637.1389163590682,1982.8828986951128,137134.82299382339,91951.43530222899,89349.09443518182,41032.058903684534,9401.972519656068,12035.183385126124,5659.842710840348,8062.557588086373,3306.8628310533786,5600.8467138544365,2396.883877543928,710.352963708282,6667.919659338002,19095.15202443446,110017.58737923476,23561.69779623999,OAS1_0426_MR1_mpr-2,18023.96307916118,89349.09443518182
832,1101.7159437136659,897.6309541403062,2123.169891527893,1641.5979161312594,165408.3115493394,114611.72914452144,107092.48352867743,47214.97658780114,12701.28935109497,15755.361195063364,7625.232610429173,10412.793468013533,4099.535790555958,6598.976662860279,3001.5928466495297,1163.7989405418643,8035.803589453226,20927.457930822507,134675.51311946881,11340.951420594225,OAS1_0261_MR1_mpr-2,19696.087993732825,107092.48352867743
836,1106.5179434683332,1041.3479467978486,1590.4909187423004,2224.697886340858,123079.0267119298,92076.97329581529,97220.60103302891,44051.8307494053,10831.939446599492,12653.612353530774,6501.907667819505,9072.349536496407,3697.196811111334,6118.090687428598,2302.5588823629632,926.7859526507862,6922.425646335369,17810.960090043438,116877.24402877697,24224.373762384075,OAS1_0292_MR1_mpr-2,19327.020012588397,97220.60103302891
837,989.8979494264133,656.8449664419894,1669.7239146943107,1450.5469258919966,156311.9520140697,99759.486903318,102069.59178529543,44516.93872564307,10857.321445302732,15838.367190822613,7965.831593028075,9724.735503166206,4128.347789083961,7653.015609009749,2836.9528550609375,1026.2559475688943,7954.512593606359,17966.339082105173,135987.14505245793,10290.685474251994,OAS1_0311_MR1_mpr-2,19469.365005316035,102069.59178529543
840,1564.4229200741065,1811.7259074394717,2100.188892701985,2249.7368850616235,133555.96117666637,99371.21092315491,99591.07391192217,50817.84840373151,11769.015398724565,13641.109303079855,6468.63666951931,9312.106524247296,4130.405788978818,7653.701608974701,3216.996835644605,919.5829530187852,7483.573617666489,19796.243988615886,121915.57077137037,39702.247971624165,OAS1_0234_MR1_mpr-2,21039.961925074713,99591.07391192217
850,930.901952440501,703.1499640762811,1467.6969250158081,1457.7499255239975,131457.48728387675,94627.86416549105,93302.1692332204,43926.63575580147,8892.274545696384,13578.340306286704,6697.760657813435,9133.746533359654,3762.709807764295,6259.063680226331,2491.894872689845,914.7809532641179,7131.312635663396,16742.51514462997,111872.18828448375,20554.959949853317,OAS1_0011_MR1_mpr-2,17277.595117292894,93302.1692332204
852,1142.875941610814,903.8049538248785,2076.178893928649,1848.4269055644288,163145.5406649437,100271.92887713751,100875.95184627816,34383.34724336519,9640.700507459529,15538.928206120861,6886.753648157841,10343.85047153581,3936.953798862222,6888.468648070222,2811.5708563576954,1027.6279474987991,7506.21161650992,18565.217051508676,126542.2975349923,17372.60611243881,OAS1_0057_MR1_mpr-2,17932.382083840028,100875.95184627816
853,1287.9649341982613,1110.9769432405242,1634.051916516782,1672.8109145365966,125912.20656718349,92728.33026253767,89035.935451181,35190.42620213177,9513.104513978371,12080.802382795464,6583.198663666373,7999.445591310746,3444.748824008825,6158.564685360794,2565.2968689397594,839.3209571193463,7058.596639378434,15761.878194730412,112085.87727356644,17768.428092216385,OAS1_0438_MR1_mpr-2,17217.227120377076,89035.935451181
860,1026.9419475338466,822.5139579780108,1727.347911750318,1468.0399249982845,150261.77532317137,102673.95775441857,109323.69841468534,51561.81536572246,10091.402484433302,15331.756216705215,6785.568653327351,10808.958447773584,3857.7208029102117,6923.797646265273,2413.690876685264,959.7139509685046,7768.949603086716,19025.86602797426,126477.81353828678,12402.53636635817,OAS1_0406_MR1_mpr-2,20040.802976121442,109323.69841468534
864,1183.692939525486,1184.7219394729148,1555.161920547248,2036.7338959438816,149464.6433638966,100380.65987158247,97075.85504042395,42568.69882517806,10339.048471781141,12509.552360890757,7596.763611883646,9237.675528049953,3643.345813862565,6585.599663543706,2857.5328540095115,1057.4689459742317,6994.455642655378,20432.165956126824,111555.94230064067,27080.191616481206,OAS1_0094_MR1_mpr-2,19167.525020736946,97075.85504042395
869,1207.7029382988223,1687.2169138005984,3791.8648062747748,470.2529759749178,125695.77357824097,75614.00313690347,78151.17400728018,32068.440361633086,10353.111471062668,10508.147463141926,5639.605711874251,7777.867602631099,2974.8388480163835,3733.5548092538147,1967.104899501206,887.6839546484954,5471.535720460895,17640.146098770274,41387.40688552991,27623.160588741084,OAS1_0440_MR1_mpr-2,13511.11230972136,78151.17400728018
870,881.8529549463994,738.1359622888571,1830.9339064581409,1643.998916008593,162523.68169671425,102714.43175235076,97777.63300457032,51257.91738124852,10788.721448807486,15452.149210554373,7237.299630248552,10612.762457797178,4146.526788155201,6572.222664227133,2617.775866258623,1117.4939429075725,7483.573617666489,19630.574997079864,120586.10283929249,9930.19249266947,OAS1_0392_MR1_mpr-2,19300.609013937727,97777.63300457032
871,1024.1979476740369,841.3789570142037,1587.403918900014,1612.4429176207793,152697.76119871758,96116.14108945544,92450.50027673194,43017.68580223945,11317.62742178584,15252.18022077073,7552.859614126688,11976.530388122686,4608.547764550689,6924.483646230226,2807.7978565504573,1176.1469399110088,8145.563583845622,19218.975018108384,136778.78901201306,8585.975561345107,OAS1_0437_MR1_mpr-2,18952.121031741874,92450.50027673194
