,csf,3rd_ventricle,inf_lat_vent,4th_ventricle,frontal,temporal,parietal,occipital,insula,thalamus,caudate,putamen,pallidum,hippocampus,amygdala,accumbens_area,ventraldc,cingulate,cerebellum,total_lateral_ventricle,subject,brain_stem,parietal
534,1676.9269143263114,3494.1408214854027,4328.3167788676055,2361.897879331352,142033.2057435665,101027.21483855016,101124.28383359095,39317.74499126831,11304.936422434219,14073.28928099991,8471.413567198044,9808.770498872884,4210.6677848782565,7516.1586160017305,3081.1688425840166,910.3219534919269,7984.353592081791,21803.82288604929,134299.24213869235,65600.80464847475,OAS1_0138_MR1_mpr-3,22619.81984436025,101124.28383359095
540,1320.8929325159797,1382.9759293441782,1963.3318996939674,1467.353925033332,155476.74705674005,100883.49784589262,108296.07046718654,47951.05455019514,11180.770428777822,14787.41524451543,7930.502594833022,10240.264476827986,4493.299770438674,6926.198646142608,2633.2108654700537,1034.1449471658475,8072.504587578183,20540.89695057179,115456.19510137793,23247.852812274235,OAS1_0190_MR1_mpr-3,20072.70197449173,108296.07046718654
548,1104.802943555952,1763.705909892799,2315.5928816970604,2014.7818970654025,126747.4115245131,79997.19991296728,78389.90199508364,45004.3417007418,9074.407536391265,11582.423408257493,5225.947733007912,7148.119634804731,3066.076843355062,6076.93068953145,2425.6958760719317,735.7349624115234,6552.671665225987,16235.561170530094,93004.44524843103,32312.999349138645,OAS1_0206_MR1_mpr-3,17688.8520962819,78389.90199508364
551,904.8339537723072,888.7129545959241,2154.0398899507536,1615.5299174630654,150503.59031081712,101582.87481016168,105344.21261799605,44143.41174472646,9839.29749731327,14310.645268873464,7507.583616439825,10408.33446824134,3913.2868000713615,7135.085635470634,2501.4988721991795,1106.5179434683332,7251.362629530078,16764.810143490922,121416.16279688498,11528.915410991201,OAS1_0198_MR1_mpr-3,16959.9771335199,105344.21261799605
552,1147.6779413654813,1340.7869314996015,1933.490901218535,1375.7729297121773,133614.95717365225,87145.66254775447,85437.17963504035,45025.607699655324,9983.357489953287,12341.139369494926,6044.688691178684,7845.7815991613925,3570.286817595127,7043.847640131956,2569.0698687469976,752.541961552859,6816.095651767736,17112.612125721826,105514.34060930427,29696.9384827924,OAS1_0203_MR1_mpr-3,18270.92306654407,85437.17963504035
554,1410.415927942277,1990.7718982920662,1965.0468996063487,1685.158913905741,128149.93845285842,84837.27266568941,86915.8525594954,38074.02705480948,10921.46244202579,11255.201424975166,6003.1856932990595,7430.408620382672,3194.70183678365,5319.9297282064,1888.5579035141482,814.9679583635336,5886.56569925714,19109.90102368094,100297.65387582322,54376.47322192244,OAS1_0035_MR1_mpr-3,17126.332125020876,86915.8525594954
556,1591.1769187072528,2167.759889249803,3654.3218133018045,3099.690841637733,138048.9179471226,98869.74494877463,93384.14622903222,41323.265888806854,11369.077419157275,13370.139316923629,5941.102696470862,9146.0945327288,3708.5158105330497,6856.569649699932,2564.2678689923305,918.2109530888803,7254.1066293898875,20049.377975683346,124069.61066132115,64659.612696559954,OAS1_0263_MR1_mpr-3,21908.780880687016,93384.14622903222
557,1080.1069448176631,1522.919922194482,1731.4639115400328,2124.1988914753215,148957.0033898318,106599.59255385908,98077.75798923703,46787.255609653264,11390.68641805328,13046.004333483586,6815.75265178526,9076.122536303646,3667.698812618378,6595.203663053041,3020.4578456857225,1006.7049485677488,7381.702622871047,20898.645932294505,122962.40671788785,40201.99894609203,OAS1_0279_MR1_mpr-3,19809.277987949983,98077.75798923703
563,941.5349518972642,676.0529654606586,1440.5999264001857,1531.4949217563878,132074.20125236904,92136.65529276617,91261.66233746929,42819.43181236819,8666.237557244545,13490.875310755264,6697.760657813435,9327.541523458727,3727.3808095692425,6346.185675775294,2464.797874074223,976.5209501098402,7102.157637152915,16330.229165693534,112322.54726147506,20643.453945332185,OAS1_0011_MR1_mpr-3,17522.15410479845,91261.66233746929
571,1453.2909257518065,1757.8749101907028,3513.0058205215955,2523.7938710601347,136263.60303833376,88091.9994994064,91449.96932784874,44940.54370400122,9853.70349657727,13273.756321847806,6619.213661826378,8113.321585492855,3435.4878244819665,5165.2367361096185,2525.1658709900403,809.479958643914,6366.765674723869,17723.838094494477,110906.30033383067,68768.0664866603,OAS1_0428_MR1_mpr-3,16394.027162434115,91449.96932784874
585,1112.348943170429,1858.3739050562397,4408.92177474952,2021.9848966974037,137262.07598732208,87577.15652570958,86565.99257736962,42440.07383174947,10811.702447633394,13154.049327963601,7531.936615195638,8536.58356386853,3622.0798149490383,7302.812626901513,2474.058873601081,904.4909537898309,7833.090599809771,17594.18410111846,129328.1433926643,61758.861844758445,OAS1_0286_MR1_mpr-3,23267.746811257857,86565.99257736962
588,1778.7979091217533,2511.788871673467,2310.447881959917,2032.6178961541668,142817.98970347212,89354.58243490141,97277.53903011998,41648.42987219432,11602.660407223591,13033.313334131966,6836.67565071631,8991.058540649541,3515.406820398929,4794.110755070333,2246.992885201814,837.2629572244889,6991.711642795568,19850.78098582961,113117.62122085496,55797.86514930395,OAS1_0010_MR1_mpr-3,21063.628923865574,97277.53903011998
590,1189.5239392275819,1069.4739453608997,2062.1158946471232,2001.7478977313058,182412.19268061628,116512.97804738721,121615.44578670368,54265.34122760015,12250.244374138721,15699.795197902215,7196.825632316357,11828.69739567543,4427.786773785714,7418.060621013528,3150.1118390617394,1084.565944589854,8040.262589225418,23813.80278336002,141413.74777521443,17529.014104447975,OAS1_0119_MR1_mpr-3,19187.419019720568,121615.44578670368
591,984.4099497067936,765.5759608869558,1903.6499027431025,1730.7779115750802,137152.31599292968,87485.57553038842,100791.57385058899,42111.479848537245,9222.926528803475,13082.705331608544,7402.625621802097,9344.691522582538,3595.325816315892,5607.020713539008,2157.469889775516,837.2629572244889,6651.455660179143,18396.461060130372,117570.7899933439,15390.409213708652,OAS1_0265_MR1_mpr-3,18339.18006305684,100791.57385058899
592,841.0359570317274,714.1259635155207,1886.842903601767,1456.0349256116162,136471.46102771437,96322.28407892367,97020.97504322775,38636.20402608803,9050.39753761793,12707.120350797068,6612.010662194376,8984.88454096497,3293.1428317543296,5982.6056943504855,2635.6118653473873,802.276959011913,6689.185658251528,16072.636178853882,111085.00332470078,9781.330500274784,OAS1_0006_MR1_mpr-3,15232.97222175206,97020.97504322775
596,1388.8069290462743,2839.0108549557945,2821.5178558495063,2629.094865680339,129285.95439481972,86299.13859100312,87730.13451789398,37785.907069529436,10329.444472271807,12367.550368145596,6464.520669729595,7631.063610131269,3356.2548285299563,6762.930654483919,2580.388868168714,740.1939621837146,6422.331671885018,17344.823113858234,117514.88099620029,55861.663146044535,OAS1_0001_MR1_mpr-3,17639.117098822844,87730.13451789398
598,856.8139562256342,783.0689599932438,1486.5619240520014,1823.73090682614,162190.97171371232,113868.79118247791,120434.49684703801,51185.201384963555,12108.585381376037,16226.300171003233,7691.774607029563,10531.128461967834,4168.47878703368,6618.184661878949,2930.591850276949,1288.99393414569,8027.571589873797,21118.165921079293,143395.6016739621,9889.718494737277,OAS1_0344_MR1_mpr-3,20041.14597610392,120434.49684703801
603,2057.3138948924557,2633.2108654700537,3784.6618066427736,2167.073889284851,144425.63062133826,98431.04797118755,95052.15514381416,39080.389003394754,11911.70339143468,12806.2473457327,7333.682625324374,9008.208539773352,3468.7588227821616,5743.53470656455,2400.999877333643,739.507962218762,6879.893648508316,21100.672921973004,112109.20127237483,49502.44347093515,OAS1_0226_MR1_mpr-3,20489.789953182833,95052.15514381416
606,1004.6469486728914,724.7589629722839,1891.9879033389107,1509.542922877909,157110.11297329186,99357.49092385586,105627.8736035039,45582.98267117921,10712.232452715285,15656.577200110209,7921.927595271117,9801.567499240882,4112.569789890054,7419.089620960956,2597.5388672925255,1034.1449471658475,7928.101594955689,17789.351091147437,133433.85318290483,10685.821454064615,OAS1_0311_MR1_mpr-3,19639.492996624245,105627.8736035039
608,1367.1979301502715,1407.328928099991,1896.4469031111016,2416.4348765450736,154834.994089527,101342.7748224283,97557.0840158381,43903.99775695804,11793.025397497902,14009.834284241806,6603.778662614946,9478.804515730746,4097.134790678623,6869.260649051552,2848.614854465129,912.7229533692605,7767.577603156811,19121.906023067608,125424.11759211979,33565.63528514185,OAS1_0199_MR1_mpr-3,21210.775916347877,97557.0840158381
611,1125.0399425220498,1030.7149473410852,2368.4148789984006,1774.6819093320382,141749.88775804115,102504.5157630753,100600.17986036727,47694.14756332044,11035.3384362079,12273.225372964629,6795.8586528016385,8273.502577309257,3386.095827005389,6342.755675950531,2611.601866574051,829.7169576100118,6673.750659040099,18118.63107432462,108841.09743934128,26164.38166326966,OAS1_0241_MR1_mpr-3,16958.26213360752,100600.17986036727
613,1002.2459487955578,910.3219534919269,1810.696907492043,1647.7719158158316,192655.54415728658,130294.71734328232,122460.59774352513,69008.16647439366,12805.561345767746,17869.613087046877,9374.53252105797,13063.497332589875,5033.524742838745,8829.505548903235,3842.6288036812575,1291.3949340230238,8967.048541876204,25996.65467183878,150340.66531914088,11779.648398181329,OAS1_0090_MR1_mpr-3,21593.90689677383,122460.59774352513
615,1117.1509429250964,893.5149543505914,1673.8399144840255,1323.2939323933135,181291.26873788395,118506.15094555661,113728.16118966266,52032.41134167985,12218.68837575091,15319.40821733607,8018.653590329415,10313.666473077901,4177.053786595587,7084.664638046628,3515.406820398929,1237.5439367742547,7620.773610656983,22873.98283137514,124746.00662676428,15766.680194485081,OAS1_0182_MR1_mpr-3,20011.304977628486,113728.16118966266
617,1335.984931744934,1377.1449296420824,2345.776880154969,1545.2149210554373,172397.62219225767,110766.35634098038,103402.4897171981,48245.005535177275,12319.873370581397,15515.604207312477,8992.77354056192,10343.507471553334,4360.901777202848,7694.175606906897,3319.210830422523,1124.6969425395737,7937.362594482547,21111.99192139472,138190.91993986774,38614.59502719203,OAS1_0275_MR1_mpr-3,20584.114948363796,103402.4897171981
622,841.0359570317274,769.0059607117182,894.2009543155439,1396.3529286607516,149367.23136887333,106234.29757252187,100384.08987140722,50626.111413527295,11407.493417194613,14569.610255643021,7280.517628040558,10756.136450472244,4136.579788663391,6885.724648210411,3156.6288387287877,1121.6099426972874,7842.008599354154,20641.39594543733,136237.53503966558,14815.198243096005,OAS1_0072_MR1_mpr-3,20405.0689575112,100384.08987140722
625,1535.6109215461026,1860.0889049686207,2614.0028664513848,1353.477930851222,138171.0259408841,89960.32040395445,88655.54847061486,40723.70191943839,10859.379445197592,11759.754399197707,6304.339677913194,7891.400596830732,3008.795846281531,6425.761671709781,2367.0428790684955,932.6169523528822,6231.623681628233,17147.941123916877,100080.53488691576,41824.045863222156,OAS1_0161_MR1_mpr-3,16797.73814180864,88655.54847061486
628,1040.661946832896,880.1379550340182,1515.7169225624812,1538.0119214234364,143439.1626717366,89573.41642372127,85681.39562256343,40376.24293718996,11236.679425921448,13119.063329751025,7036.644640499955,9079.552536128409,3417.9948253756784,5958.938695559626,2802.99585679579,944.9649517220266,6425.761671709781,16990.16113197781,108427.78246045741,38845.09101541605,OAS1_0096_MR1_mpr-3,16170.048173877132,85681.39562256343
630,890.7709544907815,861.9589559627778,2365.3278791561142,1239.601936669112,162489.38169846666,99116.01893619259,103218.29872660837,55310.8051741877,10951.303440501222,15783.487193626417,7837.549599581963,10819.934447212825,4380.795776186469,6226.8216818735655,2598.91086722243,858.5289561380155,8136.988584283716,21653.5888937247,126822.18552069293,15429.168211728465,OAS1_0372_MR1_mpr-3,21328.424910337228,103218.29872660837
642,814.9679583635336,639.3519673357015,1214.562937948347,1631.9939166219247,137055.93299785384,102396.47076859529,99465.19291835341,44498.073726606875,10567.486460110315,13252.833322916755,6720.741656639342,9731.595502815731,3808.67180541611,7239.014630160933,3144.966839324596,1063.98594564128,7405.712621644383,19793.499988756077,120752.45783079347,10353.797471027621,OAS1_0401_MR1_mpr-3,19689.570994065776,99465.19291835341
644,1392.922928835989,1999.6898978364484,3877.9578018763095,1861.1179049160494,138941.7469015082,86445.59958352048,76869.040072784,37029.24910818687,10717.034452469954,12261.906373542915,6118.090687428598,8403.156570685274,3521.5808200835017,4808.1737543518575,1774.338909349562,758.0299612724787,6866.173649209266,19029.982027763977,107110.31952776619,43433.40178100065,OAS1_0307_MR1_mpr-3,18391.659060375703,76869.040072784
662,1224.852937422634,1215.2489379132996,2471.314873741271,2199.315887637617,177410.9099361303,108421.60846077284,116542.1330458977,53700.76325644426,12641.26435416163,16454.738159332406,6968.044644004708,10768.141449858911,4318.026779393318,8140.075584126002,3128.5028401657364,1184.3789394904384,8892.61754567886,24095.748768955487,135714.4600663893,18743.57704239632,OAS1_0063_MR1_mpr-3,21671.081892830985,116542.1330458977
667,929.1869525281198,1031.743947288514,1887.5289035667195,1830.5909064756645,143661.08366039873,98116.51698725685,98245.82798065039,45994.239650168216,10399.073468714483,12994.211336129676,6719.026656726961,9416.721518902548,3748.989808465245,6210.01468273223,2690.8348625260614,801.5909590469605,7615.285610937362,20253.11996527423,124584.45363501797,21997.27487616588,OAS1_0429_MR1_mpr-3,20544.66995037903,98245.82798065039
671,1851.856905389191,2762.5218588635944,4356.7857774131335,2163.6438894600883,181598.25372220017,106677.45354988119,123934.46866822551,55679.873155332134,13132.097329085122,15693.96419820012,7110.046636749869,9852.331496647366,4789.651755298141,6887.439648122792,2629.7808656452917,990.5839493913659,9453.422517027504,24582.12274410679,150924.45128931548,63288.29876661997,OAS1_0290_MR1_mpr-3,28070.432565890096,123934.46866822551
674,1018.3669479719408,1391.207928923608,1891.6449033564345,1477.643924507619,134465.25413021084,97393.13002421446,93594.40521829017,46041.91664773241,10226.887477511413,13046.347333466063,6164.39568506289,9273.004526245006,3514.0348204690245,6732.403656043534,2836.609855078461,876.7079552092559,6873.033648858791,17630.885099243416,112773.93523841377,21229.640915384072,OAS1_0289_MR1_mpr-3,17220.314120219362,93594.40521829017
675,1635.4239164466871,3379.5788273383405,4782.448755666141,2399.2848774212616,170324.53029817127,115058.3151217055,106841.40754150483,56963.37908975821,13496.363310474884,14593.963254398834,8388.407571438795,9408.14651934064,4486.782770771626,5803.559703497891,3095.9178418304946,1098.2859438889036,7618.372610779648,21672.45389276089,128803.01041949318,117402.37700194809,OAS1_0205_MR1_mpr-3,23429.985802969117,106841.40754150483
680,1722.888911978127,2796.4788571287413,2649.674864628913,2203.4318874273317,160869.3927812314,101211.74882912237,108742.99944435307,51163.93538605003,11818.407396201143,14292.466269802224,7769.635603051669,9162.558531887658,4264.861782109502,6746.809655307537,2900.7508518015165,922.6699528610714,7905.806596094733,21917.012880266448,125694.74457829354,53117.32028625219,OAS1_0284_MR1_mpr-3,23561.011796275037,108742.99944435307
685,1425.8509271537077,2524.1368710426113,8054.325588506943,2255.224884781243,130395.21633814785,65849.82263575248,72985.2512712056,37452.51108656255,9595.08150979019,9810.828498767742,6075.901689584021,7402.2826218196205,2835.580855131032,3800.7828058191567,1402.5269283453235,380.3869805661443,5647.83771145368,13895.61529007722,53160.88128402666,85749.99561905867,OAS1_0031_MR1_mpr-3,15594.49420328201,72985.2512712056
696,1107.2039434332855,1059.1839458866127,1398.4109285556087,2332.7428808208724,166547.414491143,110592.45534986493,106323.13456798323,49215.695485585005,10406.962468311438,15297.799218440068,8051.581588647134,9542.25951248885,3935.9247989147934,7254.1066293898875,3245.808834172609,1018.709947954417,7563.1496136009755,21191.22491734673,132805.82021499082,16587.822152533186,OAS1_0055_MR1_mpr-3,18205.067069908633,106323.13456798323
697,1010.4779483749875,952.85395131898,1499.9389233685743,1793.5469083682312,138622.07091784035,90437.4333795789,88459.00948065598,46080.33264576975,7964.4595930981695,14048.936282244096,5303.465729047541,8915.941544487245,3453.666823553207,5767.887705320363,2683.9748628765365,751.8559615879064,7004.059642164713,18101.481075200812,119654.17188690457,12613.82435556353,OAS1_0136_MR1_mpr-3,18494.559055118574,88459.00948065598
700,1002.2459487955578,919.239953036309,3227.286835118892,1750.3289105762258,172190.450202842,102796.40874816259,114386.03515605206,47150.4925910956,11673.318403613695,16651.96314925624,8148.993583670384,11178.369428900489,4288.528780900362,6200.067683240419,2851.0158543424627,1146.6489414180526,8141.790584038383,21302.356911669034,130189.41634866211,16698.268146890532,OAS1_0384_MR1_mpr-3,22021.28487493922,114386.03515605206
705,1076.6769449929006,806.735958784104,1585.3459190051567,2571.1278686418555,167581.21643832634,111061.33632590994,110082.41437592276,49889.004451185865,10429.600467154869,15942.29618551291,7714.069605890518,10960.907440010556,4400.003775205139,6650.083660249238,3313.036830737951,1073.5899451506145,7811.138600931293,20076.817974281443,123279.68170167838,14105.874279335152,OAS1_0361_MR1_mpr-3,18537.434052928103,110082.41437592276
718,801.5909590469605,620.4869682995086,2100.8748926669377,1319.5209325860749,154062.21512900805,105268.06662188633,101861.04779594988,49665.02546262888,9195.1435302229,14662.220250911605,6504.994667661791,9871.196495683558,3633.055814388278,6417.186672147875,2800.9378569009323,1116.464942960144,7678.054607730513,19865.186985093613,138428.61892772373,8304.372575732119,OAS1_0049_MR1_mpr-3,19816.82398756446,101861.04779594988
724,1154.1949410325299,1273.5589349342595,2639.7278651371025,1750.671910558702,113159.12421873459,83442.97773692352,80777.18187311823,32244.74235262587,10315.038473007808,12804.532345820317,6473.0956692915015,10404.561468434104,4002.8097954976593,5920.17969753981,2154.7258899157064,798.8469591871506,6643.56666058219,16692.780147170914,103476.57771341296,28455.964546193383,OAS1_0033_MR1_mpr-3,18228.391068717017,80777.18187311823
725,1154.1949410325299,2434.2708756338375,6077.616689496403,2855.1318541321775,98253.37398026486,69993.60542404788,67905.76453071504,30454.282444099925,7360.779623939997,8166.829582759148,4468.603771700386,7001.315642304902,2680.544863051774,4412.351774574283,1644.6849159735452,679.1399653029447,5332.9637275404975,12953.73733819748,97460.01502079732,64193.47572037476,OAS1_0339_MR1_mpr-3,17159.60312332107,67905.76453071504
727,1235.8289368618737,1107.546943415762,1797.6629081579463,2768.009858583214,205106.44352117387,140870.43580297206,133843.052161999,60595.74890418153,14679.370250035416,18614.26604900278,9566.269511262186,11610.892406803021,4372.220776624564,8869.636546852953,4103.994790328148,1496.8519235262884,9206.805529627092,24666.84373977842,152080.36123026037,19861.070985303893,OAS1_0435_MR1_mpr-3,23186.45581541099,133843.052161999
734,902.7759538774498,1156.5959409098634,1842.5959058623328,2040.163895768644,177560.80092847242,122188.59875742148,124956.60861600468,49209.52148590043,10154.514481208927,16952.7741338879,7373.8136232740935,12358.289368618736,4697.041760029558,7544.284614564782,3318.8678304400473,984.4099497067936,8615.473559838063,21589.104897019166,144389.27262319575,17188.072121866597,OAS1_0340_MR1_mpr-3,22021.28487493922,124956.60861600468
736,1050.951946307183,2313.191881819727,2888.7458524148487,1595.2929184969676,156902.2549839113,105779.82259574087,97955.30699549301,49636.89946406583,12696.83035132278,13955.640287010561,7321.677625937706,8196.327581252104,3480.077822203877,6948.150645021086,3068.134843249919,891.4569544557339,6954.667644688135,20541.582950536744,106832.83254194292,38892.42501299777,OAS1_0064_MR1_mpr-3,18954.17903163673,97955.30699549301
741,1806.9239076848044,1719.801912135841,2517.9628713580387,1718.4299122059358,141832.89375380037,89647.8474199186,89070.92144939359,45139.14069385496,10970.168439537414,12481.76936231018,6118.776687393551,7330.938625464564,3534.9578194000746,5175.183735601429,2500.469872251751,711.0389636732345,6424.389671779876,19071.828025626077,114933.12012810167,56966.12308961801,OAS1_0164_MR1_mpr-3,20146.103970741646,89070.92144939359
743,1231.3699370896825,852.6979564359194,1846.7119056520478,2043.25089561093,164076.78561736667,106294.32256945522,121375.68879895279,47044.84859649293,11379.367418631562,14615.572253294837,7882.825597268826,10917.346442236074,4065.2357923083337,7060.654639273291,3005.0228464742922,1047.1789464999445,7693.489606941945,21195.340917136447,118377.8689521105,14673.196250350844,OAS1_0051_MR1_mpr-3,18513.081054172293,121375.68879895279
744,908.6069535795457,695.2609644793278,1641.2549161487832,794.0449594324833,133105.25919969258,79638.42193129713,77502.21804043514,44605.43272112194,9357.725521916635,12416.599365639697,6921.053646405464,8521.834564622051,3425.5408249901557,5722.268707651023,2533.39787056947,853.7269563833481,6372.253674443488,16522.99515584518,96383.68107578691,9938.424492248902,OAS1_0367_MR1_mpr-3,15460.038210151326,77502.21804043514
754,1848.769905546905,2873.310853203418,6649.397660284286,2600.6258671348114,137951.84895208175,62160.51482423811,89965.12240370913,44606.46172106937,9882.515495105275,12364.463368303308,7219.120631177311,8118.809585212475,3652.263813406947,2798.1938570411226,1376.4589296771298,782.3829600282913,6501.907667819505,17630.885099243416,118661.87293760083,73482.60124579613,OAS1_0430_MR1_mpr-3,17264.904117941274,89965.12240370913
757,948.3949515467889,1089.024944362045,1230.6839371247302,1996.6028979941623,178763.35886703408,109877.30038640197,106494.29155923887,51917.849347532785,10302.69047363866,14895.460238995445,8045.407588962561,10948.902440623888,3973.311797004703,6981.4216433212805,2833.522855236175,1065.357945571185,8040.262589225418,17886.763086170686,133209.18819438288,11035.338436207898,OAS1_0442_MR1_mpr-3,18877.004035579575,106494.29155923887
759,1436.826926592947,3341.8488292659545,4737.5157579617535,2083.3818935606496,121572.91378887661,79863.77291978401,79007.30196354084,32829.55732274785,8339.358573944693,8388.06457145632,3667.355812635901,4926.851748288635,1955.442900097014,5097.322739579324,2201.030887549998,421.88997844576863,4725.853758557561,16733.94014506806,80847.15386954337,53828.70224990789,OAS1_0065_MR1_mpr-3,14152.52227695192,79007.30196354084
764,1174.0889400161514,1490.3349238592398,2125.5708914052266,2158.155889740469,163121.18766618788,114746.52813763461,117333.77700545284,42831.09381177238,12048.560384442697,14676.28325019313,7345.687624711042,12311.641371001968,4143.096788330438,6299.880678141003,2922.3598506975195,996.7579490759381,7644.783609430318,19759.542990490925,124600.23163421187,32325.34734850779,OAS1_0004_MR1_mpr-3,18228.734068699494,117333.77700545284
772,1508.5139229304802,1267.0419352672109,2016.83989696026,2690.8348625260614,193808.02409840672,136697.15501618374,125974.28956401168,53065.870288880746,13417.816314487824,15887.416188316714,9123.113533902892,10868.983444706926,4252.513782740358,7633.121610026127,3715.032810200098,1233.4279369845399,8595.579560854443,24104.323768517395,152396.60721410345,18706.87604427136,OAS1_0147_MR1_mpr-3,21454.991903870956,125974.28956401168
773,1061.5849457639465,819.769958118201,1719.8019121358407,1539.7269213358177,151454.7292622237,101762.9498009617,109669.4423970214,51780.30635455983,10012.512488463766,15289.910218843113,6816.781651732688,10827.4804468273,3775.400807115915,6876.80664866603,2605.4278668894785,949.7669514766939,7770.32160301662,19327.020012588397,126006.18856238195,12456.730363589417,OAS1_0406_MR1_mpr-3,20199.954967990412,109669.4423970214
776,822.8569579604871,724.4159629898077,2341.317880382778,1353.8209308336984,174394.5680902343,114714.28613928183,117157.47501446007,56171.0491302381,11695.270402492173,16862.908138479128,8201.472580989248,10669.700454888232,4224.3877841773065,7562.806613618499,3112.72484097183,1050.608946324707,7816.2836006684365,20655.115944736375,128035.0334587289,12932.471339283953,OAS1_0408_MR1_mpr-3,19965.34297997667,117157.47501446007
782,1356.5649306935081,1131.8999421715746,1604.2109180413497,2438.729875406029,149273.9353736398,103259.80172448797,97691.1970089863,52967.08629392759,10882.703444005976,16008.838182113303,6586.285663508659,10018.000488183387,4337.92077837694,6937.8606455468,2837.295855043413,1047.864946464897,8444.659568564899,22715.51683947112,149558.28235911264,21989.38587656893,OAS1_0239_MR1_mpr-3,22043.579873800176,97691.1970089863
783,1883.755903759481,3946.2147983890804,6450.114670465593,2976.5538479287648,175565.22703042568,105840.87659262164,102716.14675226316,51623.89836255065,13659.288302151093,13281.302321462284,6421.988671902542,9658.87950653077,3851.203803243163,5728.09970735312,2439.415875370981,899.6889540351635,7610.483611182695,27099.399615499875,130122.18835209678,135206.1340923595,OAS1_0115_MR1_mpr-3,21710.183890833276,102716.14675226316
784,1540.41292130077,2333.771880768301,3555.537818348649,2600.6258671348114,147399.0974694247,103480.00771323772,99562.60491337665,44077.55574809102,12979.119336900721,12721.526350061069,6651.112660196667,9326.855523493774,3092.1448420232555,6426.447671674733,2632.8678654875775,895.5729542454487,6858.970649577265,21307.844911388653,113733.6491893823,38850.57901513568,OAS1_0268_MR1_mpr-3,18879.74803543939,99562.60491337665
792,1559.9639203019153,1652.916915552975,2808.4838565154096,1742.4399109792723,132759.85821733903,85280.08564306624,84732.65767103416,39191.86399769953,10564.742460250505,11359.816419630417,6909.7346469837485,7815.597600703484,3561.368818050745,5573.063715273862,2111.1648921412248,836.5769572595364,5809.733703182463,20396.836957931773,101518.04781347366,45106.8986955022,OAS1_0217_MR1_mpr-3,16749.032144297016,84732.65767103416
796,985.4389496542223,781.0109600983864,1781.1989089990868,2101.217892649414,139457.61887515243,92705.00626372929,94916.67015073606,48146.90754018906,9470.229516168842,13976.220285959134,5381.326725069646,8806.18155009485,3790.835806327346,6728.630656236296,2831.807855323794,806.0499588191515,7836.520599634534,18166.651071871296,141912.12674975238,12863.871342788705,OAS1_0218_MR1_mpr-3,21865.56288289501,94916.67015073606
800,945.3079517045028,653.0719666347509,1698.192913239838,1455.0059256641875,170304.2932992052,110523.51235338721,118167.26696287008,60384.46091497617,12568.891357859146,16540.488154951465,7156.694634366637,10247.810476442464,4226.78878405464,7161.496634121304,3116.154840796592,957.6559510736472,8334.899574172505,22506.62985014309,127724.27547460541,10942.728440939316,OAS1_0202_MR1_mpr-3,20565.249949327605,118167.26696287008
805,1255.379935863019,1208.388938263775,1910.5099023926273,1390.1789289761793,168772.7983774488,103254.31372476835,99958.42689315422,51980.618344325936,12683.796351988683,15080.680229532612,6603.435662632471,9501.785514556654,3643.6888138450413,7598.478611796027,3119.5848406213545,1194.3259389822492,7685.943607327466,22144.07886866571,114175.43316681168,28070.08956590762,OAS1_0135_MR1_mpr-3,19107.84302378608,99958.42689315422
810,1150.7649412077674,1883.4129037770047,1369.9419300100813,1639.882916218878,126624.9605307691,86038.45860432119,85914.2926106648,40879.08091150013,10265.303475548753,12240.640374629387,5435.863722283368,8365.426572612887,3634.7708143006594,4802.342754649762,2192.112888005616,903.4619538424022,6738.577655728107,16056.858179659974,115225.69911315391,34696.506227366,OAS1_0411_MR1_mpr-3,18307.28106468655,85914.2926106648
815,900.3749540001161,1905.70790263796,3597.7268161932257,1706.767912801744,145010.10259147774,83717.37772290451,97545.07901645143,44750.521713709386,9445.533517430551,11427.73041616071,6640.479660739904,9523.05151347018,3520.551820136073,4787.93675538576,1648.1149157983077,710.352963708282,5835.801701850658,18680.122045638218,116754.45003505048,40256.87894328823,OAS1_0238_MR1_mpr-3,15298.142218422543,97545.07901645143
816,1019.0529479368932,1133.2719421014795,1800.0639080352796,1445.0589261723767,161030.94577297772,107932.8334857442,103401.46071725068,43972.254753470814,11889.7513925562,14715.728248177897,6856.912649682408,8808.239549989707,3914.658800001267,7024.982641095763,2908.296851415994,1060.898945798994,7231.468630546457,23129.17481833746,127503.7264858732,17708.403095283044,OAS1_0341_MR1_mpr-3,20139.586971074597,103401.46071725068
818,927.1289526332624,757.3439613075262,2546.4318699035666,2226.4128862532393,164317.9146050475,110174.3383712264,115490.83809960802,49654.39246317212,12226.577375347862,16323.369166044009,6600.348662790184,11098.450432983525,4121.830789416912,8119.838585159904,3421.081825217965,1193.2969390348203,8178.834582145817,23855.305781239647,118703.03293549796,8710.141555001504,OAS1_0101_MR1_mpr-3,21073.91892333986,115490.83809960802
824,933.9889522827871,814.6249583810575,1584.316919057728,1476.6149245601903,168572.82938766514,114516.71814937552,121180.52180892382,54937.27819327108,10150.055481436739,16408.433161698114,8896.733545468576,10888.877443690548,4220.614784370068,7769.292603069192,3249.9248339623236,1197.069938842059,8734.494553757317,22300.82986065735,140036.94584555482,21227.239915506736,OAS1_0125_MR1_mpr-3,21895.060881387966,121180.52180892382
