,whole_brain,cortical_gm,combined_cerebral_wm,frontal,temporal,parietal,occipital,insula,thalamus,caudate,putamen,pallidum,hippocampus,amygdala,accumbens_area,ventraldc,cingulate,cerebellum,cerebellum_white_matter,cerebellum_cortex,lateral_ventricle,inf_lat_vent,total_lateral_ventricle,HippocampusOccupancyScore,subject
232,861777.8519720304,352674.63998195936,336707.64779770817,121698.79478244542,89321.6544365837,83433.03073743172,30223.100455910942,10355.169470957524,12128.479380359659,6415.128672253017,9137.519533166891,3859.435802822593,6379.113674093012,2644.5298648917696,732.9909625517136,7052.079639711385,17642.890098630083,114755.44613717898,22286.080861410872,92469.36527576811,52115.760337421576,3656.379813196662,55772.140150618245,0.6358229845501282,OAS1_0233_MR1
247,1043458.0826900423,413735.15386239626,438582.07259297464,131566.90427828667,102948.35774039956,96517.10806897015,51051.08839181534,11599.230407398829,13750.526297489774,6394.205673321967,9212.979529311664,4211.35378484321,7962.058593220836,3330.872829826715,921.6409529136426,7577.8986128474535,20052.464975525632,127957.17246270677,26676.480637106677,101280.69182560011,37483.038085002925,1882.0409038470998,39365.07898885003,0.8087937652535659,OAS1_0234_MR1
339,1051464.3882810024,451281.64694415726,413915.22885319625,157180.770969682,108461.39645874008,103257.74372459314,53416.073270988985,10359.971470712193,14038.303282787334,6638.764660827523,8960.531542209155,3838.5128038915423,7084.664638046628,3123.357840428593,946.3369516519315,7624.203610481745,18605.691049440873,124047.65866244264,25591.22869255187,98456.42996989079,20804.66393709602,2396.540877561452,23201.204814657467,0.7472506524732667,OAS1_0235_MR1
326,993812.2652264321,429298.7780672554,377522.24471250275,153292.52316833142,109082.22642702208,98117.88898718674,39761.58696859256,9655.792506688484,13692.559300451288,5417.684723212127,8531.781564113862,3386.095827005389,7644.097609465367,2780.3578579523582,1022.1399477791794,7301.440626971607,19388.760009434118,130566.71632938598,24690.51073856928,105876.2055908167,5990.494693947439,1270.4719350919734,7260.9666290394125,0.8574744440886672,OAS1_0236_MR2
372,996013.982113947,431447.6729574689,377471.4807150963,154795.54909154226,109042.09542907235,98797.0289524897,40351.54693845168,9524.766513382561,13555.01630747832,5347.026726822023,8538.984563745864,3298.287831491473,7635.522609903461,2705.240861790063,1013.5649482172736,7283.94762786532,18936.68603253044,130824.30931622563,24740.24573602833,106084.0635801973,5803.216703515414,1171.3449401563414,6974.5616436717555,0.8669610970639188,OAS1_0236_MR1
33,951178.3964045836,351226.8370559272,392564.508943998,122002.00676695441,88491.25147900873,80630.37788061838,35252.509198959975,9447.591517325409,13635.27830337776,6749.21065518487,9004.435539966114,3965.765797390226,5930.812696996574,2505.271872006418,817.7119582233436,7619.0586107446015,15403.100213060272,143272.12168027068,30163.418458960077,113108.70322131058,22914.799829289812,2942.9398496460935,25857.739678935905,0.6690568681918642,OAS1_0237_MR1
397,994912.6091702158,395198.06280945055,424288.577323225,142371.74672627053,87454.70553196556,92389.44627985117,44063.49274880948,9819.060498347171,11544.35041020263,6603.092662649994,9582.733510421045,3552.450818506363,5305.866728924875,1859.4029050036684,788.5569597128635,6009.0166930011555,19099.61102420665,120763.77683021518,19730.730991962926,101033.04583825226,36366.2301420603,3438.917824306729,39805.14796636703,0.6077938563204419,OAS1_0238_MR1
99,1087870.749421013,427466.8151608498,440611.6034892865,144250.0146303104,104863.32664256438,93940.83520059116,51097.05038946716,10695.425453573951,16005.408182288538,6484.414668713216,9932.593492546803,4332.43277865732,7235.241630353695,2961.804848682287,1045.8069465700396,8560.250562659388,22620.162844342725,151336.7372682519,31071.68241255715,120265.05485569473,20230.824966413275,1427.9089270485651,21658.73389346184,0.8349741646544421,OAS1_0239_MR1
14,1084787.8655785164,424856.9282941881,440849.6454771251,143788.3366538974,103923.5066905795,93222.25023730345,50589.75341538481,10714.976452575096,15947.441185250056,6489.902668432836,9937.395492301472,4312.881779656175,7229.753630634075,2989.9308472453376,1056.4399460268028,8590.091561134821,22618.104844447866,150695.67030100382,30784.591427224543,119911.07887377928,20440.054955723775,1472.8419247529519,21912.89688047673,0.8306513037642358,OAS1_0239_MR2
109,803838.9809321098,312511.7430338696,328214.96823159663,109106.57942577788,75106.02016285615,66415.77260683829,38719.55302182976,8201.472580989248,11427.387416178235,5013.287743872646,7662.962608501559,3149.082839114311,4285.0987810756,1579.1719193205845,734.3629624816185,6713.538657007342,14962.345235578308,109026.66042986092,23469.087800971407,85557.5726288895,20060.353975122587,1694.7629134150757,21755.11688853766,0.7165443035562509,OAS1_0240_MR1
152,966558.5156188181,406393.9252374574,393214.836910773,135781.00206298972,101101.64583474751,95250.7521336679,45908.83265453164,10694.739453608998,12299.979371597776,6744.75165541268,8225.139579780109,3411.47782570863,6692.9586580587675,2709.3568615797776,832.4609574698217,6818.839651627546,17656.95309791161,111318.92931274959,21544.514899297254,89774.41441345234,23691.351789616005,2201.3738875324743,25892.725677148483,0.7531918970311487,OAS1_0241_MR1
135,1058797.0419063799,403756.5983721976,438074.4326189098,134635.0391215366,102277.44977467605,92621.65726798755,42948.39980577925,11350.55542010356,15357.138215408457,6080.360689356212,8382.233571754223,4199.005785474064,7327.508625639802,2948.7708493481896,975.1489501799352,8391.49457128108,19923.49698211457,149857.3783438319,28728.306532279516,121129.07181155238,27678.040585937284,2218.8668866387625,29896.907472576044,0.7681916509127004,OAS1_0243_MR1
385,885574.8477562489,368918.77615205134,358704.2366739091,132110.55925051152,90535.18837458463,79371.5679449306,38564.17402976802,10586.694459128983,11731.628400634654,5717.466707896356,7791.930601912623,3142.9088394297387,6874.4056487886955,2586.9058678357624,881.5099549639232,6592.116663210754,17750.59209312762,105848.76559221861,18780.96404048623,87067.80155173238,39866.88796321276,2074.4638940162677,41941.35185722903,0.7682325821305318,OAS1_0244_MR1
65,1138294.1478448964,472591.2068554582,465192.01123348094,168055.92841407348,112671.03524367089,111339.50931169817,47205.37258829179,12313.013370931872,15431.912211588275,8577.4005617832,10582.921459321744,4179.454786472919,6519.743666908269,2899.0358518891353,1038.6039469380385,7755.229603787666,21006.34792679204,134310.2181381316,25931.827675150773,108378.39046298084,12919.780339932331,1605.925917953731,14525.706257886062,0.80235247982318,OAS1_0246_MR1
78,800141.7841209987,316093.005850904,321240.06358794234,110593.14134982988,81660.40682799453,70817.83438193827,28933.077521817824,8950.241542734868,11034.652436242948,6244.314680979853,8464.210567566044,3621.393814984086,5720.896707721118,2399.970877386214,830.7459575574404,6278.957679209952,15138.304226588618,107714.68549688932,20281.931963802235,87432.75353308709,50761.5964066054,4145.497788207773,54907.09419481317,0.5822087563621341,OAS1_0247_MR1
182,963983.957750351,413860.0058560175,381896.52348902216,144613.25161175273,102228.05777719946,91403.66433021445,47504.46857301108,9949.400491688139,12805.904345750223,6059.437690425162,9215.723529171473,3506.8318208370238,6303.653677948241,2900.0648518365642,935.0179522302158,6802.7186524511635,18161.163072151674,113001.00122681305,22048.72487353732,90952.27635327572,15046.037231302511,1292.080933987976,16338.118165290489,0.8299662028532833,OAS1_0249_MR2
146,969359.7964757014,416854.39570303506,383805.6613914849,145651.16955872584,103426.84271595391,92381.21428027171,47291.12258391086,10015.942488288529,12973.288337198625,6075.215689619069,9267.173526542909,3486.594821870926,6289.24767868424,2834.5518551836035,948.7379515292652,6838.047650646215,18088.104075884235,113152.26421908507,22169.46086736895,90982.80335171611,14593.963254398834,1163.112940576912,15757.076194975743,0.8440250511517974,OAS1_0249_MR1
83,1087841.9374224849,460631.4834664769,436811.16368344985,167127.08446152782,106044.96158219501,108003.83448211677,48223.39653628127,10709.145452873,15017.568232756985,7708.924606153375,10683.420454187282,4206.208785106066,6321.1466770545285,3006.7378463866735,1211.1329381235846,8071.132587648279,20523.06095148303,122825.54972487985,23508.87579893865,99316.6739259412,13420.560314347635,1529.0939218790543,14949.654236226688,0.8052631040383553,OAS1_0250_MR1
170,1319828.2605703732,543270.4692444762,551129.9708429365,187609.3284150962,129217.69739830696,132363.69323757896,58209.15502611188,12165.523378467093,18174.19707148577,9030.846538616785,11974.129388245354,4573.561766338114,7158.752634261495,3602.5288159478932,1338.385931622268,8961.217542174109,23705.071788915055,149388.84036776936,27506.540594699167,121882.29977307019,19959.511980274572,2155.754889863135,22115.266870137704,0.7686980389351248,OAS1_0253_MR1
322,843021.2409302997,340809.241588159,330266.451126787,116472.16104947255,79379.1139445451,82343.66279308719,37460.057086177025,9212.636529329187,11523.770411254056,6507.052667556649,8938.579543330676,3197.44583664346,5274.653730519538,1778.4549091392769,853.0409564183957,6407.58267263854,15941.610185547961,115861.27808068237,24307.379758143325,91553.89832253905,41603.49687448994,2954.6018490502856,44558.09872354022,0.6402857598978289,OAS1_0254_MR1
236,962131.7578449794,375824.05179926293,403339.16739352397,138387.8019298091,90203.85039151258,78323.70299846571,37826.72406744411,11093.305433246383,11455.513414741286,5886.908699239616,8546.873563342815,3567.1998177528408,6299.880678141002,2903.837851643803,829.7169576100118,6669.291659267908,19988.666978785055,128064.18845723936,22865.064831830758,105199.12362540861,38009.543058103955,2459.652874337079,40469.19593244103,0.719136639281322,OAS1_0255_MR1
163,1073383.1161611814,437000.15667379426,427705.8861486357,143497.81566874002,111397.47630873666,101015.55283914598,46704.93561385898,11454.827414776333,14425.550263003002,7077.461638414627,10302.69047363866,4430.530773645523,7648.899609220034,3365.515828056815,968.974950495363,8380.518571841843,22929.548828536288,140025.96984611556,27330.92460367133,112695.04524244425,51031.19439283172,2344.74788020754,53375.94227303927,0.7653637130621025,OAS1_0256_MR1
312,1164279.140517331,503430.67827987904,462102.267391335,169728.05332864512,124595.08663447473,122133.37576024281,50262.188432120005,13145.131328419218,16790.53514217664,9350.522522284635,12198.108376802335,4916.561748814349,7467.109618507629,3309.606830913189,1301.6849334973108,8391.837571263557,23566.842795977132,125973.60356404673,25465.347698983092,100508.25586506363,10750.305450770149,1605.5829179712546,12355.888368741402,0.8228791277467162,OAS1_0258_MR1
164,934722.2862453215,381962.7224856401,374716.50485584716,130039.86835630247,95909.31210002227,81776.68382205396,45008.45770053152,11052.145435349234,12685.168351918586,6552.671665225987,8634.681558856733,3942.441798581842,7369.0116235194255,2651.389864541294,993.3279492511756,7326.136625709896,18176.255071380627,119306.71290465613,22813.957834441797,96492.75507021433,20130.668971530213,1748.6139106638443,21879.282882194057,0.8082258865828786,OAS1_0259_MR1
404,1100128.1967947832,451749.8419202373,459100.331544703,154180.89312294484,110818.83533829925,100736.6938533928,52819.59630146281,11313.168422013649,13452.459312717925,7131.312635663396,8517.032564867382,3851.203803243163,6963.928644214993,3100.0338416202094,951.1389514065988,7496.950616983062,21880.654882123963,126231.19655088638,25307.567707044025,100923.62884384234,100444.11486834058,4991.678744976643,105435.79361331722,0.5831008307978165,OAS1_0260_MR1
4,1104374.5365778392,473256.28382147965,424836.3482952395,166486.36049426225,119692.24488495942,106137.91457744606,45872.13165640668,13217.84732470418,15868.551189280523,7616.314610884791,10425.484467365153,4216.841784562829,7071.630638712531,3103.1208414624953,1249.2059361784468,8185.351581812865,21849.784883701104,138913.96390292761,25311.34070685126,113602.62319607637,8809.611549919611,1770.2229095598473,10579.834459479458,0.7997778525201861,OAS1_0261_MR1
1,1104575.191567588,460533.0424715062,443305.52535165485,157684.63794393957,108927.19043494282,107892.359487812,53743.98125423626,12203.596376521953,13864.745291654359,7058.93963936091,9366.643521461017,3958.2197977757487,6072.471689759259,3250.9538339097526,1058.154945939184,7237.299630248552,20081.27697405364,138404.9519289329,27336.75560337343,111068.19632555946,32938.97431715777,1760.961910032989,34699.93622719076,0.7755483503451053,OAS1_0262_MR1
386,1055356.0660821781,415691.9687624231,440277.1785063722,140323.00783094,102798.46674805744,97588.9830142084,42717.56081757274,11359.47341964794,13339.612318483243,5966.827695156579,9212.293529346713,3780.8888068355354,7341.914624903804,2825.2908556567454,971.0329503902204,7721.615605504996,20904.4769319966,135351.22308494698,27549.415592508696,107801.80749243828,60503.138908912944,3477.3338223440674,63980.47273125702,0.678606417909351,OAS1_0263_MR1
365,1219227.0517100592,514851.89169637265,487809.77307794633,172868.90416818002,130613.36432700274,108550.91945416637,64825.624688078446,12651.554353635918,16843.70013946046,8546.873563342815,11248.684425308116,4626.726763621929,9464.74151644922,3502.029821082356,1178.8909397708185,8868.950546888002,25341.524705309173,143596.94266367564,26109.501666073462,117487.44099760219,12615.539355475912,1744.1549108916533,14359.694266367565,0.8443455687569286,OAS1_0264_MR1
142,1022153.6677784784,390162.4800667169,450034.49900787364,131644.4222743263,91358.04533254511,96614.17706401093,42355.352836077844,9505.90151434637,13309.085320042857,7270.22762856627,9389.967520269402,3649.8628135296135,6478.240669028644,2506.300871953847,845.8379567863948,6868.231649104124,18684.581045410407,121833.59377555856,24808.159732558626,97025.43404299993,13262.780322408567,1413.5029277845633,14676.28325019313,0.821038568743387,OAS1_0265_MR1
269,1285829.4163073641,517922.77053948236,549298.693936496,180733.89376636007,123739.644678179,121187.03880859085,53567.33626326101,14012.921284084092,16810.772141142737,8484.44756653214,9650.304506968863,4184.256786227586,8627.478559224732,3901.967800649646,1068.7879453959474,8802.065550305135,24681.935739007375,147001.21748975228,28690.576534207124,118310.64095554515,37835.98506697097,1792.8609084032787,39628.84597537425,0.8280969318089262,OAS1_0266_MR1
323,876534.7402181054,365122.1093460219,352849.2269730398,132183.9612467614,90612.0203706593,77410.98004509645,33857.52827022913,12892.68334131671,11607.119406995782,7075.403638519769,8343.47457373441,3723.2648097795277,5327.475727820877,2546.08886992109,778.2669602385765,6148.617685868983,18164.936071958917,105046.83163318917,15583.175203860295,89463.65642932887,54274.259227144525,3906.083800439361,58180.343027583884,0.5772778106953333,OAS1_0267_MR1
124,956925.0181109905,423904.7603428341,353299.92895001353,143006.98269381654,106466.50856065829,96849.47505198963,43709.17376691154,12648.124353811154,12763.37234792317,6768.761654186015,9330.628523301013,3135.705839797738,6799.974652591353,2916.8718509779,914.4379532816417,7027.383640973097,21224.495915646927,120415.63184800181,22085.0828716798,98330.54897632201,35053.22620914128,3394.670826567295,38447.89703570857,0.6674724282320702,OAS1_0268_MR1
7,926758.1696522055,339252.0216677169,405409.5152877505,125251.58860093422,68038.84852391583,76979.48606714135,43291.39978825549,8265.270577729829,12496.175361574184,5987.750694087629,8075.248587437994,3744.5308086930545,3494.4838214678794,1569.2249198287736,645.86896700275,7096.326637450819,17425.42810974015,124135.12365797411,26300.209656330248,97834.91400164386,35518.334185379055,4939.885747622732,40458.21993300179,0.41687652695839866,OAS1_0269_MR1
360,831387.7105246536,339091.497675918,335956.1348361028,122595.0537366558,79293.70694890851,77675.77603156811,34837.13622018125,8226.511579710013,12322.617370441207,6310.513677597766,8796.577550585516,3336.703829528811,5357.31672629631,2185.5958883385674,711.3819636557107,6069.384689916973,16463.313158894314,101998.59078892285,17828.7960891322,84169.79469979065,31927.467368835358,3631.6838144583726,35559.151183293725,0.5997130782425925,OAS1_0270_MR1
229,900710.7509829603,362158.93249740975,358581.0996802001,130197.99134822404,85347.65663961406,81519.4338351968,37019.645108677534,10554.795460758694,11947.03238962973,7659.532608676797,9123.799533867843,3947.9297983014612,6156.506685465936,2417.8068764749783,1008.41994848013,7007.489641989475,17519.41010493864,120163.52686088177,23573.35979564418,96590.16706523759,19589.757999165195,1987.6848984497801,21577.442897614972,0.7548081964065613,OAS1_0271_MR1
172,919991.1229979319,358963.54466066114,373810.98490210995,129780.21736956795,83573.66073024696,80199.91290261073,37638.41707706466,10478.64946464897,12183.01637757338,7589.903612234122,8301.971575854785,3797.6958059768704,4664.799761676792,1902.2779028131977,783.0689599932438,7286.348627742654,17292.687116521847,125275.2555997251,26178.10166256871,99097.1539371564,40222.23594505814,3449.893823745969,43672.12976880411,0.5746418709142571,OAS1_0272_MR1
214,901784.340928111,379160.06962882675,365625.97632027953,133110.06119944726,84120.40270231408,93256.20723556858,37730.68407235076,11802.972396989713,11450.025415021668,6859.313649559741,8621.647559522637,4305.335780041698,4167.792787068728,1962.3028997465387,924.7279527559288,6870.632648981456,19139.742022156373,100631.39285877258,18560.41505175401,82070.97780701859,41215.220894326834,5793.61270400608,47008.833598332916,0.4188070548028284,OAS1_0273_MR1
219,1037591.4109897689,445015.3802642989,421024.24648999865,146704.86550489283,110167.1353715944,106462.73556085106,50476.906421150125,10672.787454730518,13897.3302899896,6561.58966477037,8900.163545293337,3688.964811531904,7340.542624973899,3032.805845054867,1055.7539460618505,7083.978638081675,20530.94995107998,113494.92120157882,21259.138913877025,92235.78228770179,16165.932174087418,1232.7419370195876,17398.674111107008,0.8561203631672125,OAS1_0274_MR1
221,1141252.8656937364,462788.95335625246,466644.95915925025,165543.11054245257,116021.80207248125,99515.61391577742,48300.22853235594,12168.267378326902,15537.899206173432,8856.945547501333,10407.64846827639,4414.409774469141,8123.954584949619,3609.0458156149416,1141.160941698433,8026.885589908845,21239.930914858356,142734.6407077304,26002.142671558402,116732.49803617201,36225.25714926257,2087.1548933678882,38312.41204263046,0.7953538137219054,OAS1_0275_MR1
392,1421375.4633823575,599116.0113913442,581777.0192771882,212149.26216135838,145335.60957484768,139516.61487213837,60441.05591208475,14160.411276548874,19475.882004983083,10482.079464473733,12891.311341386805,5034.896742768649,8685.445556263214,3919.460799755934,1334.9559317975054,9609.487509054192,27513.05759436621,157168.42297031282,31196.5344061785,125971.88856413434,18105.940074973,1972.2498992383496,20078.189974211353,0.814805657183485,OAS1_0277_MR1
181,909825.6325172838,382406.5644629643,367926.82020273013,137407.85097987443,89508.24642705079,88746.44346597105,37822.60806765441,11114.914432142385,11854.765394343623,7910.265595866925,9881.486495157846,3539.759819154742,5128.878737967138,2761.835858898642,901.0609539650686,6630.87566123057,17806.50109027125,100341.90087356266,19760.91499042083,80580.98588314182,47957.91454984466,4737.85875794423,52695.77330778889,0.5212506153563204,OAS1_0278_MR1
64,994886.8841715303,420876.07049756893,389295.0331110346,144423.91562142584,105626.84460355647,94230.3271858011,46015.162649099264,11083.70143373705,13179.431326666841,6806.148652275925,9062.05953702212,3700.2838109536196,6585.599663543706,3010.167846211436,1018.7099479544171,7385.475622678286,19496.119003949178,123945.10166768226,24972.113724182265,98972.98794349999,38500.71903300991,1731.806911522509,40232.52594453242,0.7920254469824117,OAS1_0279_MR1
59,851721.4354858097,342886.449482035,338594.14770132746,121574.28578880652,87581.27252549928,72289.6473067438,34719.144226209435,10344.536471500764,11571.79040880073,7025.325641078239,7964.116593115694,3453.3238235707313,6362.306674951677,2493.6098726022265,815.6539583284862,6561.58966477037,16377.563163275254,114596.63714529248,21614.829895704883,92981.80724958761,61571.24085434394,5088.7477400174175,66659.98859436135,0.5561538067604463,OAS1_0280_MR1
265,1149068.46329444,474774.05874393706,477222.3926188524,158866.61588355264,123285.85570136293,107173.43152454181,53570.08026312081,11481.238413427003,17074.88212764944,7408.1136215217175,9756.977501518973,4058.7187926412853,8631.594559014447,3456.753823395493,1124.3539425570975,8119.838585159904,20396.836957931773,129618.66437782167,25292.132707832596,104326.53166998908,21445.38790436162,1859.7459049861445,23305.133809347768,0.8227919002839684,OAS1_0281_MR1
25,1048142.4334507205,425015.0512861097,442078.6144143374,149658.0953540132,101472.42881580432,98754.49695466264,44733.71471456805,10747.561450910338,15481.647209047329,7141.259635155206,9581.018510508664,4375.650776449325,7044.876640079385,2903.1518516788506,964.8589507056482,7513.757616124398,19648.753996151103,117080.30001840291,22809.841834652085,94270.45818375083,14723.274247792375,1835.735906212808,16559.010154005184,0.7933595128078842,OAS1_0282_MR1
375,1177609.1488363047,497403.8255877891,468264.94807648554,165690.94353489985,123885.07667074894,119643.8818874303,52024.179342100426,11960.066388963827,16147.067175051223,7233.183630458838,11078.213434017427,4607.518764603261,7846.124599143869,3292.1138318069006,1104.1169435909994,8387.721571473843,24199.677763645785,142932.5516976192,26609.938640506287,116322.6130571129,10169.606480437882,1613.8149175506842,11783.421397988566,0.8291866006059077,OAS1_0283_MR1
374,1128750.5163324776,446752.6751755411,482463.43235108926,156119.87202388298,102083.3117845945,105103.42663029775,50065.30644217864,11545.722410132537,14384.390265105856,7739.108604611283,9052.798537495262,4312.195779691223,6987.595643005853,2969.3508482967636,925.7569527033575,8036.832589400656,21835.035884454624,131130.9513005594,29050.04051584222,102080.91078471715,50340.392428124585,2606.7998668193836,52947.19229494397,0.7284582286702311,OAS1_0284_MR1
210,1135447.9339903088,504952.5692021261,417339.3976782565,178106.17090060964,121598.63878756235,120090.12486463186,51513.795368175786,12205.311376434336,16594.68215218271,8355.822573103553,10630.255456903466,4153.729787787202,7069.572638817674,3155.5998387813593,1237.2009367917785,7705.4946063286125,21438.5279047121,145288.61857724845,25583.682692937393,119704.93588431105,11111.141432335146,1211.1329381235846,12322.27437045873,0.8537225726900768,OAS1_0285_MR1
357,1133934.6180676236,503306.8552862051,416392.71772662207,177815.3069154698,120804.93682811235,119123.89391399632,51881.83434937279,12132.93838013185,16292.499167621147,8304.715575714596,10611.733457849748,4203.807785228732,6973.5326437243275,3083.2268424788736,1239.601936669112,7732.248604961759,21547.94489912202,146607.79650985205,25414.92670155909,121192.86980829296,11357.415419753084,1244.7469364062558,12602.162356159339,0.8486119990132591,OAS1_0285_MR2
156,978579.6360046626,372118.96598855464,408368.9191365555,132253.93324318656,87373.41453611868,83262.9027461235,41340.41588793066,10494.427463842876,13170.51332712246,7530.221615283257,8410.359570317276,3621.736814966562,7404.683621696955,2517.619871375563,891.1139544732578,7922.270595253593,17393.87211135234,133230.11119331396,31859.55337230506,101370.55782100887,57301.92007246225,4479.922771122101,61781.84284358435,0.6230178847804401,OAS1_0286_MR1
355,765142.0659091235,293206.3320201773,324399.09342654847,108968.35043283996,62852.0027889102,69274.67746077769,30105.10846193912,7482.201617736584,11338.893420699367,6744.065655447726,8462.152567671186,3457.782823342922,4913.131748989586,2049.424895295502,765.575960886956,6081.732689286117,14523.991257973681,93711.36821231456,19962.598980116858,73748.7692321977,19397.678008978502,2239.7898855698127,21637.467894548314,0.6854873761057299,OAS1_0287_MR1
389,959996.9259540474,379499.9826114607,389054.2471233363,139644.553865602,95627.70911440928,76128.16011063533,35396.22619161752,13043.260333623777,11696.985402404556,6353.731675389772,9726.107503096111,4033.3367939380437,7245.531629827981,2910.3548513108512,866.0749557524927,7141.259635155206,19660.07299557282,132765.00321707618,23240.306812659757,109524.6964044164,34189.20925328365,2275.461883747341,36464.67113703099,0.7610663399220743,OAS1_0288_MR1
67,928242.3305763802,385202.0143201457,370427.9760749468,128820.50341859949,96373.04807633013,88453.17848095388,44187.65874246589,10086.943484661111,13157.136327805887,6074.872689636593,9188.969530538328,3584.3498168766528,6974.561643671756,2991.9888471401955,885.2829547711617,7019.837641358619,17280.68211713518,115616.03309321185,23113.73981912603,92502.29327408582,19266.3090156901,1701.9659130470766,20968.27492873718,0.8038366238194197,OAS1_0289_MR1
184,1264524.6583958177,483083.23331942386,550284.4758861327,173265.41214792256,105000.18363557241,115300.81610931619,52709.836307070414,12865.929342683565,15700.824197849644,7055.166639553671,9821.118498242027,4853.792752021198,7055.852639518624,2687.404862701299,971.0329503902204,9629.038508055337,23941.055776858702,155010.26708057238,31952.849367538598,123057.41771303376,58688.669001613656,4367.418776869897,63056.08777848356,0.6176819508024921,OAS1_0290_MR1
107,848589.1596458367,349422.3141481197,366197.7572910674,123490.62669090126,81684.07382678537,79899.44491796155,34003.64626276401,11709.3334017737,8151.394583547717,6651.455660179143,8757.13255260075,3435.144824499491,4715.220759100799,2271.00288397515,871.5629554721124,4623.296763797167,18635.189047933833,89195.43044303246,14386.448265000712,74808.98217803174,25464.661699018143,2684.660862841489,28149.32256185963,0.6364036906268857,OAS1_0291_MR1
118,968538.9975176359,370354.91707867937,418897.30359866354,117410.26600154504,91883.17830571622,91116.23034489936,42018.52685328618,10475.219464824208,12656.013353408107,6406.210672708636,9106.649534744032,3679.7038120050456,6302.624678000813,2415.0628766151685,955.9409511612661,7080.891638239389,17451.496108408344,120094.92686438654,25604.262691885968,94490.66417250056,22570.084846901198,1436.483926610471,24006.568773511666,0.8143350363718559,OAS1_0292_MR1
253,984474.0907035165,417740.0216577887,385610.1842992924,143010.75569362377,100615.6148595787,100371.05587207314,45104.840695607345,10011.483488516338,14436.869262424718,7255.478629319792,9504.87251439894,4247.711782985691,6950.208644915943,3037.6078448095345,1075.6479450454722,7042.132640219575,18626.271048389448,118614.19594003662,24580.06474421193,94034.1311958247,24939.8717258295,1068.7879453959472,26008.65967122545,0.8666930115189608,OAS1_0293_MR1
96,1056785.6900091385,454934.25375754666,405194.1112987555,161084.79677022647,113692.8321914676,101835.66579724665,45719.839664187224,10826.108446897397,14516.445258359205,8072.84758756066,11320.028421663174,4150.642787944917,7443.785619699245,3181.3248374670766,1169.9729402264365,7736.021604768997,21775.010887521283,131224.2472957929,24857.551730035208,106366.69556575772,12774.34834736241,1220.050937667967,13994.399285030377,0.8590985313417987,OAS1_0294_MR1
69,1022344.3757687351,424846.63829471386,402065.60845858976,149352.82536960935,103197.37572767731,93374.88522950537,46699.79061412183,11122.80343173934,14418.347263371,6674.779658987527,10319.840472762473,3777.1158070282963,6446.341670658356,2900.7508518015165,1061.9279457464227,7562.463613636022,21098.957922060625,133332.32518809184,24195.90476383855,109136.4204242533,11559.09940944911,1379.545929519416,12938.645338968527,0.823894954337472,OAS1_0295_MR1
21,1087724.6314284778,451124.5529521831,455881.27670916356,154791.09009177005,107747.95649518949,105246.8006229728,49582.70546683458,11715.850401440748,14665.993250718842,7310.015626533514,11431.846415950426,4084.4437913270026,7225.980630826836,3207.3928361352705,1271.8439350218782,7939.420594377405,22040.149873975413,115719.61908791968,22347.820858256593,93371.79822966308,20355.333960052147,1399.4399285030377,21754.773888555184,0.8379356177183822,OAS1_0296_MR1
428,898228.1171097973,365926.4443049287,377008.4307387534,132685.77022112417,83480.02173503095,80503.46788710219,40779.26791659954,9497.669514766938,12147.001379413376,6212.758682592039,8859.689547361142,3242.0358343653706,5613.537713206057,2350.5788799096363,838.2919571719176,6438.7956710438775,18980.247030304923,101754.37480139978,19843.23498621513,81911.13981518465,25083.588718487044,2253.509884868862,27337.098603355906,0.7129095367047114,OAS1_0298_MR1
371,880970.7589914707,370724.6710597887,360832.89456515666,132214.8312451843,88297.79948889214,85156.60564937479,38223.57504716911,9796.765499486215,11396.174417772898,6729.316656201248,7433.495620224959,3045.496844406488,5289.059729783539,2283.007883361818,618.7719683871273,6208.9856827848,17035.0941296822,97114.61403844375,18167.680071818722,78946.93396662503,62990.231781848124,3551.4218185589343,66541.65360040705,0.5999151916247858,OAS1_0299_MR1
23,968507.4415192478,377294.8357241211,411079.6479980652,131343.61128969464,96566.84306642922,82270.60379681975,37621.26707794085,11121.77443179191,10762.99645012177,7913.009595726734,10172.007480315217,3821.0198047852546,6967.015644057279,3085.627842356207,1069.8169453433761,6861.028649472122,18370.736061444655,121184.29480873105,20502.823952516927,100681.47085621412,48607.899516637124,2906.5818515036126,51514.48136814074,0.7058524674247444,OAS1_0300_MR1
402,1010251.2253865706,392863.2619287349,432229.7129175147,137909.65995423723,88838.02446129223,94413.8321764259,41164.799896902834,11502.847412323008,13902.475289726744,8697.450555649883,9503.84351445151,3862.5228026648792,6801.689652503734,3064.704843425157,980.2939499170789,7305.556626761323,19034.098027553693,119330.379903447,24141.710766607303,95188.6691368397,45841.604657966294,2657.2208642433898,48498.82552220968,0.7188899374976875,OAS1_0301_MR1
336,1170988.5631745486,490591.50293582864,444679.92628143716,173357.3361432262,123812.01767448148,107592.2345031453,52279.02832908026,12080.802382795464,17024.461130225434,9304.217524650343,11614.66540661026,4930.281748113398,7917.811595481402,3689.307811514381,1126.0689424694783,8782.171551321513,21470.083903099912,160104.8458202919,29183.124509043002,130921.72131124888,17117.414125476495,1909.8239024276747,19027.238027904168,0.8058824204756259,OAS1_0302_MR1
