,csf,3rd_ventricle,inf_lat_vent,4th_ventricle,frontal,temporal,parietal,occipital,insula,thalamus,caudate,putamen,pallidum,hippocampus,amygdala,accumbens_area,ventraldc,cingulate,cerebellum,subject,brain_stem,parietal,lateral_ventricle,total_cerebral_white_matter
583,1057.8119459567079,1882.383903829576,4408.235774784568,1995.5738980467336,136196.37504176842,88358.51048579044,86421.93258472961,42221.92584289458,10664.212455168614,13238.427323652755,7502.438616702682,8438.142568897849,3639.5728140553265,7257.53662921465,2567.3548688346164,862.6449559277303,7813.539600808626,17450.12410847844,130779.71931850372,OAS1_0286_MR1_mpr-4,23395.685804721492,86421.93258472961,57286.48507325081,396858.525724618
601,1112.0059431879529,1820.3009070013775,2845.8708546053194,1688.245913748027,140994.258796646,87864.93351100714,88395.55448389787,39376.05498828927,10907.056442761786,12211.485376118908,5029.408743049029,7481.858617754107,2943.625849611046,4842.4737525994815,2357.4388795591613,677.4249653905636,6312.9146774751,17861.381087467445,100345.33087338741,OAS1_0023_MR1_mpr-4,20280.902963854805,88395.55448389787,36135.73415383628,351998.9300164812
612,1073.932945133091,1283.8489344085465,1535.2679215636267,1948.239900465013,136738.31501408087,93974.10619889136,89429.01343109878,40963.1159072068,9326.512523511297,12009.801386422881,5648.180711436156,7990.87059174884,3347.3368289855744,5605.305713626627,2510.759871726038,705.2079639711385,6726.572656341439,19300.26601395525,111357.6883107694,OAS1_0426_MR1_mpr-4,18251.7150675254,89429.01343109878,21806.22388592662,387215.76721726364
614,854.4129563483007,1031.4009473060378,2262.7708843957203,1100.6869437662372,155625.95204911722,94082.49419335385,97102.95203903956,48214.1355367544,13725.830298751483,12913.263340265283,7853.32759877587,10043.382486886629,3488.3098217833067,5006.084744240645,2393.1108777366894,1014.5939481647022,6517.342667030935,20619.443946558848,103153.47172992036,OAS1_0342_MR1_mpr-4,18930.169032863392,97102.95203903956,27711.99758420243,374730.9108551112
620,927.1289526332624,1756.1599102783216,5007.799744153026,3613.1618154046564,126676.06752815805,88655.89147059733,73929.53022296267,34560.67823430541,10520.152462528593,11514.852411709675,6987.93864298833,7966.860592975503,3367.9168279341484,6124.607687095647,2461.7108742319365,831.0889575399167,6507.7386675216,16382.365163029923,103299.24672247274,OAS1_0280_MR1_mpr-4,17716.635094862475,73929.53022296267,61611.371852293654,331195.2950793326
621,1767.8219096825137,2115.6238919134157,2703.182861895206,2142.377890546562,159874.69283205032,112906.33323164961,108808.8554409885,54396.71022088854,12072.91338319851,14525.02025792111,7233.183630458838,9341.604522740252,4094.3907908188135,6606.865662457232,2951.5148492079998,924.3849527734526,8228.569579604871,25022.1917216238,123809.61667460416,OAS1_0332_MR1_mpr-4,22950.814827449816,108808.8554409885,39202.83999713877,470802.11894686223
638,819.769958118201,876.7079552092559,1660.4629151674521,1482.1029242798102,168801.26737599436,116041.35307148239,106361.89356600305,52309.55532752065,11510.73641191996,16111.738176856172,7288.749627619987,10334.932471991428,4188.0297860348255,7930.845594815499,3341.162829301002,1147.6779413654813,8327.01057457555,19408.65400841774,141041.93579421018,OAS1_0336_MR1_mpr-4,19902.230983201043,106361.89356600305,15515.26120733,486029.2601689122
647,1892.3309033213868,2352.6368798044937,4904.899749410156,1400.8119284329425,127865.59146738562,70512.56439753441,74768.85118008201,35408.23119100419,8693.677555842645,13018.564334885488,6684.383658496861,7527.477615423447,3788.7778064324884,3656.722813179138,1547.6159209327711,723.7299630248552,5969.914694998864,17415.48111024834,116155.91506562945,OAS1_0134_MR1_mpr-4,19027.92402786912,74768.85118008201,77895.98202031785,343075.4424723795
648,1770.9089095247998,2312.5058818547745,6064.239690179829,2861.648853799226,166995.71546823945,108395.54046210463,100434.16786884874,50008.71144507007,14821.0292427981,14883.1122396263,9019.18453921259,10896.080443322548,4335.519778499607,6394.548673304444,2881.5428527828476,1210.4469381586323,8139.38958416105,25267.09370911183,121263.52780468306,OAS1_0042_MR1_mpr-4,22457.923852631466,100434.16786884874,48168.85953906755,496027.70965809445
649,1116.1219429776677,920.2689529837377,1560.6499202668679,1772.6239094371808,180354.87878572382,123926.92266861103,121444.97479541297,42715.50281767789,11519.997411446819,14413.545263616335,8951.270542682298,10965.023439800272,4188.372786017302,6744.408655430203,3293.828831719282,1264.2979354074012,7670.851608098513,23250.93981211652,119982.76587011681,OAS1_0103_MR1_mpr-4,17849.719088063255,121444.97479541297,19820.253987389224,437883.724628653
650,972.4049503201254,868.4759556298262,1498.5669234386694,2374.931878665449,200710.21274577596,138228.9929379226,127341.48749416195,62861.94978840201,14780.21224488343,18827.612038102998,7968.575592887884,11977.902388052593,4707.674759486321,8217.59358016563,4099.878790538433,1350.7339309914123,9704.49850420011,25568.933693690917,170760.48327589856,OAS1_0061_MR1_mpr-4,25319.229706448215,127341.48749416195,9983.357489953287,511372.15687415126
651,1035.5169470957526,852.011956470967,1495.4799235963833,1148.3639413304338,191431.37721982886,132529.70522909748,130466.21733452045,50779.43240569417,11749.121399740943,17288.22811674966,7456.1336190683905,9358.754521864064,4171.22278689349,8660.749557524927,3212.5378358724142,1132.9289421190033,8210.733580516106,24488.1407489083,134233.38614205693,OAS1_0009_MR1_mpr-4,18786.109040223375,130466.21733452045,19224.463017828002,451950.4969099859
652,900.3749540001161,643.4679671254163,1744.4979108741297,1212.8479380359659,185400.06552796677,116357.94205530794,116519.83804703674,53929.887244738384,12157.291378887661,15201.759223346722,6922.425646335369,9088.127535690313,3837.483803944114,6625.730661493426,3229.3448350137496,908.2639535970695,6909.048647018795,22947.041827642577,123154.48670807455,OAS1_0419_MR1_mpr-4,17868.927087081924,116519.83804703674,14977.780234789741,419403.228572816
657,1078.734944887758,957.312951091171,2802.3098568308374,2986.8438474030518,182031.11970008517,135528.21107590472,134114.36514813767,63481.407756754095,14452.647261618626,18158.76207227434,8653.546557892925,11849.277394624005,4629.813763464216,7610.140611200219,3463.613823045018,1261.5539355475912,9690.435504918583,24830.111731437108,167602.13943725743,OAS1_0111_MR1_mpr-4,26464.84964791884,134114.36514813767,12413.51236579741,505691.3911643799
659,879.794955051542,732.6479625692373,1622.38991711259,1383.3189293266546,171662.23022982862,114530.43814867456,119490.5608952634,60394.0649144855,12645.380353951345,16540.488154951465,7120.336636224156,10189.157479439029,4231.247783826831,7163.211634033685,3098.318841707828,969.6609504603155,8327.696574540503,22611.930844763298,129164.18940104067,OAS1_0202_MR1_mpr-4,20661.632944403427,119490.5608952634,9052.455537512786,534704.7306820971
660,843.4369569090611,916.1529531940229,1394.294928765894,1837.4509061251892,153592.9911529806,112530.06225087318,111522.67130234046,52577.43831383459,10818.219447300442,13852.74029226769,6696.731657866007,8954.014542542107,3609.731815579894,6952.9526447757535,3044.8108444415357,1058.8409459041366,7021.209641288524,20790.257937832015,111030.12332750461,OAS1_0274_MR1_mpr-4,16932.880134904277,111522.67130234046,16174.164173666848,412539.79892346653
661,888.7129545959241,682.9129651101833,1581.229919215442,738.1359622888571,134766.06511484252,84186.94469891448,79519.40093737788,45058.87869795553,9587.878510158189,12398.07736658598,6965.98664410985,8456.664567951566,3403.931826094153,5788.124704286461,2614.345866433861,851.6689564884907,6417.186672147875,16832.724140021215,97718.98000756689,OAS1_0367_MR1_mpr-4,15676.128199111354,79519.40093737788,8231.31357946468,343788.1964359651
665,994.0139492161281,1128.126942364336,1718.7729121884122,1396.6959286432277,162468.4586995356,110730.34134282038,104101.18068150218,44246.311739469325,11698.700402316936,14695.4912492118,6895.671647702222,8803.43755023504,3943.127798546794,6987.2526430233775,3057.15884381068,1105.8319435033807,7275.7156282858905,23504.416799166458,128405.13043982074,OAS1_0341_MR1_mpr-4,20351.217960262435,104101.18068150218,15736.496196027172,417071.1716919601
668,1043.0629467102297,1001.9029488130816,1330.8399320077906,1973.9648991507306,146321.73452446685,103133.23473095425,92957.79725081427,44642.47671922938,10841.886446091303,12468.04936301113,7231.12563056398,9745.31550211478,3857.7208029102117,6528.661666452651,2934.0218501017116,1042.376946745277,6642.880660617237,18657.827046777264,114409.01615487799,OAS1_0229_MR1_mpr-4,17474.477107234252,92957.79725081427,15059.414230619084,380114.2955800757
670,1510.2289228428615,1802.4649079126134,1989.3998983621614,2258.3118846235293,140045.8638450992,104632.83065434036,101026.87183856769,51832.09935191373,11880.147393046864,13779.338296017777,6431.9356713943525,9271.632526315101,4175.681786665681,7694.175606906897,3293.828831719282,908.6069535795457,7575.840612952596,20179.717969024317,125769.17557449089,OAS1_0234_MR1_mpr-4,21325.33791049494,101026.87183856769,37606.518078694375,429206.51107196923
677,1761.9909099804177,2294.326882783534,5240.69673225439,2951.5148492079998,114743.09813780984,85456.7306340415,88746.10046598858,37524.88408286503,9577.588510683901,12850.837343454608,6955.696644635564,10109.581483504542,4034.7087938679488,5522.985717832331,2094.3578929998894,700.7489641989475,6560.903664805417,17019.31613048829,94679.31416286249,OAS1_0073_MR1_mpr-4,18314.141064336076,88746.10046598858,72066.35431815177,315083.21390249394
682,956.2839511437423,947.7089515818365,2055.598894980075,1543.8429211255325,152668.94920018959,92376.06928053458,92135.62629281872,51823.8673523343,12226.577375347862,13667.863301713001,7595.391611953741,9964.83549089957,3792.5508062397266,5922.237697434668,2728.564860598447,967.6029505654581,7106.27363694263,17965.9960821227,110655.56734664054,OAS1_0178_MR1_mpr-4,17349.282113630426,92135.62629281872,14641.297251980555,401834.0834704183
683,951.4819513890751,973.0909502850778,1833.3349063354744,1563.736920109154,157468.54795497953,110552.66735189769,106467.19456062325,44201.378741764944,11088.160433509238,15528.295206664097,6886.067648192888,9469.200516221412,3574.402817384842,6534.492666154747,2858.218853974464,1017.6809480069883,8054.325588506943,18840.646037437094,132264.56624264334,OAS1_0395_MR1_mpr-4,21025.55592581071,106467.19456062325,6035.770691634301,383042.48643047526
684,975.4919501624115,951.8249513715513,1682.0719140634549,2016.1538969953076,155355.32506294345,106764.23254544767,103136.32173079654,50300.60443015734,10591.839458866129,15466.898209800853,6805.805652293449,10589.095459006317,4042.9407934473784,6804.090652381068,3037.2648448270584,818.397958188296,8060.842588173991,18781.650040451183,123415.16669475648,OAS1_0191_MR1_mpr-4,20686.67194312419,103136.32173079654,9596.79650970257,432618.33189766033
686,1352.1059309213172,1948.9259004299656,4102.965790380719,2245.2778852894326,146247.30352826952,101771.52480052359,88327.98348735005,45759.284662171995,14541.141257097494,11947.03238962973,7564.1786135484035,8665.551557279592,3775.0578071334394,6298.851678193574,2753.260859336736,822.1709579955345,7223.579630949503,19950.59398073019,96236.87708328708,OAS1_0317_MR1_mpr-4,21524.96390029611,88327.98348735005,35298.81419659426,359295.22564371565
688,982.3519498119362,1039.6329468854674,1709.8549126440298,1558.5919203720105,121665.86678412769,75364.64214964324,73601.27923973292,35834.923169204616,9012.324539563066,11753.237399530659,5359.031726208691,7037.673640447383,2936.422849979045,5755.8827059336945,1753.758910400988,858.8719561204916,6125.979687025552,13844.851292670737,107546.95850545843,OAS1_0222_MR1_mpr-4,17082.771127246393,73601.27923973292,10153.828481243976,301990.2185714111
694,1044.777946622611,2545.4028699561377,3964.736797442797,1596.3219184443963,116566.4860446535,80589.9038826862,79455.25994065481,32396.691344862844,9951.801491565475,11663.714404104361,6032.683691792015,10642.60345627261,3416.2798254632976,4893.923749970917,2393.4538777191656,778.6099602210527,6823.641651382213,16938.025134641422,92398.707279378,OAS1_0380_MR1_mpr-4,16890.348137077224,79455.25994065481,57382.525068344155,335032.4358832942
702,1421.3919273815166,2003.8058976261632,1887.8719035491958,1631.6509166394485,126866.43251843237,84772.78866898388,86110.4886006412,37255.62909662118,10880.30244412864,11485.011413234242,5995.639693684583,7509.641616334682,3256.441833629372,5413.911723404888,1888.9009034966246,850.2969565585859,6060.46669037259,19008.716028850453,102431.11376682541,OAS1_0035_MR1_mpr-4,17247.06811885251,86110.4886006412,52274.56932930807,352738.0949787175
714,1582.2589191628706,1872.7799043202415,2526.537870919945,2298.0998825907723,161473.75875035452,108685.37544729706,96877.2580505702,44120.08774591807,14499.981259200345,12859.755342998991,7690.7456070821345,8948.526542822487,3505.1168209246425,5659.499710857872,2430.8408758090754,1038.6039469380387,7099.0706373106295,20827.644935921926,121817.81577636467,OAS1_0335_MR1_mpr-4,20869.833933766502,96877.2580505702,47988.78454826752,411079.99099804764
715,1329.1249320954093,3533.928819452646,8370.57157235003,3406.3328259714867,130682.30732348046,88662.75147024686,88662.40847026437,42524.108827456155,9862.278496139177,13682.955300941954,7416.345621101147,10298.574473848948,4285.441781058076,4424.356773960952,2181.1368885663765,887.6839546484954,7738.422604646331,16402.945161978496,117035.36702069851,OAS1_0402_MR1_mpr-4,19511.211003178134,88662.40847026437,66926.15658076291,382183.9574743373
730,1485.5329241045724,1690.6469136253609,3312.6938307554747,1359.6519305357942,135743.6150648998,97145.14103688413,94040.99119547421,33198.62530389228,11204.094427586206,12432.377364833603,7207.115631790644,8913.883544592387,3848.8028033658293,5853.637700939422,2437.7008754586,864.7029558225877,6816.438651750213,19969.115979783906,85137.39765035611,OAS1_0304_MR1_mpr-4,19180.90202005352,94040.99119547421,47954.4845500199,351763.28902852
733,887.3409546660191,1110.633943258048,1872.436904337765,2002.433897696258,179814.65381332376,127058.16950863658,126396.8655424224,49627.63846453897,10352.08247111524,17118.786125406397,7430.7516203651485,12323.989370371113,4734.771758101944,7613.2276110425055,3327.7858299844293,1005.6759486203202,8548.245563272721,22007.907875622648,146867.10449660406,OAS1_0340_MR1_mpr-4,22418.4788546467,126396.8655424224,15221.310222347867,512244.4058295883
735,1187.4659393327245,2159.1848896878973,2220.238886568667,1943.0949007278696,158783.9528877759,112574.65224859508,105311.28461967834,47926.015551474375,12078.058382935651,13186.97732628132,6876.463648683553,9638.299507582195,3691.0228114267616,7751.799603962904,3356.940828494909,889.3989545608765,7392.335622327811,24708.346737658045,119834.93287766955,OAS1_0143_MR1_mpr-4,19943.047981115713,105311.28461967834,17330.417114594235,394882.15982559
737,1367.5409301327477,2044.9658955233112,3868.0108023844987,1795.2619082806125,137687.39596559262,88143.44949677783,76084.59911286086,37060.805106574684,10586.00845916403,12266.02237333263,6057.379690530304,8238.859579079157,3508.546820749405,4764.612756577377,1815.8419072291865,745.6819619033342,6961.184644355183,19004.943029043214,113093.9542220641,OAS1_0307_MR1_mpr-4,18525.772053523913,76084.59911286086,39451.17198445156,392777.5119331158
748,655.4729665120846,631.462967738748,1318.14893265617,1439.570926452757,158269.10991407908,110445.30835738262,100895.84584526176,40982.66690620795,9560.438511560089,13540.953308196793,5392.645724491362,8518.404564797289,3269.132832980993,7370.040623466855,2630.80986559272,967.6029505654581,7257.53662921465,18806.003039206997,128972.79541081892,OAS1_0236_MR1_mpr-4,17288.571116732135,100895.84584526176,5864.270700396184,370220.1180855662
749,1685.158913905741,3366.88782798672,4732.027758242134,2330.6848809260146,171307.2252479657,117048.74402001509,108650.046449102,56989.790088408874,13367.052317081343,14672.853250368367,8372.286572262412,9311.077524299868,4463.115771980765,5907.831698170667,3061.274843600395,1095.5419440290937,7816.283600668436,21593.220896808878,130626.74132631932,OAS1_0205_MR1_mpr-4,23459.140801479596,108650.046449102,121165.77280967735,466102.3331869729
750,1022.1399477791794,1080.7929447826155,1845.3399057221427,2575.9298683965226,179453.13183179378,108165.73047384556,110640.13234742911,46778.68061009137,12309.926371089587,17021.71713036562,8644.971558331019,10569.544460005172,4103.308790363196,7299.725627059227,2640.0708651195782,1144.9339415056716,8428.538569388515,23850.84678146746,147461.1804662529,OAS1_0156_MR1_mpr-4,22278.534861796397,110640.13234742911,14417.661263406048,451669.92292432033
753,978.5789500046976,770.7209606240993,1676.5839143438352,1799.034908087851,170718.98027801892,123461.47169239077,123264.93270243189,55857.8901462373,12471.136362853416,16736.341144945396,7921.58459528864,9960.719491109856,4221.643784317496,7817.312600615865,3215.9678356971763,1192.9539390523444,8279.67657699383,22723.74883905055,142713.71770879935,OAS1_0132_MR1_mpr-4,21778.78388732852,123264.93270243189,12145.286379500994,479136.3325210698
760,1277.3319347414981,1955.442900097014,2669.2258636300585,1617.2449173754467,173555.59013309743,120769.6078299173,117398.26100215838,53369.42527337222,13525.86130896784,13879.837290883312,9453.422517027506,13731.318298471104,5219.087733358387,8027.571589873796,3276.3358326129937,1181.6349396306287,7858.4725985130135,24697.3707382188,118406.6809506385,OAS1_0365_MR1_mpr-4,21185.736917627113,117398.26100215838,71786.12333246868,461684.8364126615
763,983.0379497768887,817.3689582408673,1735.2369113472714,1904.6789026905312,175714.0890228204,113112.8192211003,109229.0304195219,54027.985239726586,11829.726395622858,15275.504219579112,6640.8226607223805,10147.99748154188,3750.7048083776263,7385.818622660761,3328.128829966905,1043.405946692706,7802.906601351863,22405.101855330126,124306.28064922974,OAS1_0439_MR1_mpr-4,20665.405944210663,109229.0304195219,8984.884540964968,401068.8505095138
769,1043.7489466751822,1057.1259459917553,1772.2809094547047,2225.383886305811,148342.34742123436,103706.73070165451,98772.33295375141,49967.8944471554,10647.062456044801,16075.037178731214,7567.265613390689,10771.91444966615,4316.654779463413,7834.1195997572,3298.287831491473,1169.6299402439604,8227.883579639918,19929.67098179914,134562.6661252341,OAS1_0366_MR1_mpr-4,21784.957887013094,98772.33295375141,17264.561117958798,477030.6556286482
778,1348.3329311140785,1300.9989335323583,2409.2318769130725,1955.442900097014,188548.8053670986,131771.67526782502,120603.93883838126,55117.35318407111,12661.844353110204,16142.265175296558,7579.270612777358,10090.71648446835,4440.134773154858,6628.474661353235,3576.4608172796993,1074.275945115567,8188.438581655151,24291.60175894942,145898.1295461087,OAS1_0117_MR1_mpr-4,19841.17698632027,120603.93883838126,56846.07309575133,442359.87439996784
785,1357.9369306234132,1214.562937948347,1650.5159156756413,1560.3069202843917,143436.76167185925,95789.60510613807,87932.84750753743,44305.99373642019,12123.334380622517,13095.73933094264,6282.387679034715,9437.644517833598,3347.679828968051,6297.822678246145,2535.7988704468034,979.9509499346025,6469.665669466739,19844.263986162558,118360.71895298669,OAS1_0227_MR1_mpr-4,16763.095143578543,87932.84750753743,14558.291256221306,338778.68169189966
788,927.4719526157386,813.2529584511525,1994.8878980817808,1191.9249391049157,152698.10419870008,100623.8468591581,87062.9995519777,44884.97770684007,10340.763471693524,14177.90427565516,5821.052702604179,9660.251506460674,3765.4538076241042,7220.492631107217,3174.807837800028,1000.5309488831766,7821.771600388056,19345.199011659635,114816.15713407728,OAS1_0044_MR1_mpr-4,19846.664986039894,87062.9995519777,6907.333647106414,398285.06265173666
789,1069.4739453608997,842.4079569616324,1936.2349010783448,2494.638872549655,179258.65084172977,116507.83304765006,114047.83717333051,42395.82683401003,12081.145382777937,15650.403200425637,7773.0656028764315,10895.05144337512,4385.2547759586605,7043.847640131956,2780.0148579698825,1250.2349361258755,8422.364569703943,22983.05682580258,133430.76618306254,OAS1_0193_MR1_mpr-4,21401.483906604662,114047.83717333051,19396.64900903107,405992.61525796016
793,1108.9189433456668,988.1829495140322,1718.429912205936,1927.659901516439,163633.6296400074,115803.31108364387,102677.04475426085,45060.93669785038,11797.484397270091,16898.923136639132,7503.810616632587,9709.300503954775,4748.491757400993,7578.584612812405,3520.551820136073,1110.9769432405242,9251.052527366526,22753.93283750846,142706.17170918488,OAS1_0018_MR1_mpr-4,25780.564682878754,102677.04475426085,17947.47408306898,512110.63583642256
795,1089.024944362045,2243.219885394575,2789.9618574616934,1622.3899171125902,157990.2509283259,108550.91945416637,97930.9539967372,50148.99843790285,12538.36435941876,14043.448282524478,7351.175624430662,8142.476584003336,3557.2528182610304,6826.3856512420225,3096.946841777923,877.3939551742084,6959.8126444252775,20595.77694776799,111270.56631522044,OAS1_0064_MR1_mpr-4,19173.01302045657,97930.9539967372,35879.51316692653,453205.1908458839
799,1146.6489414180526,1697.5069132748856,2893.8908521519925,1458.7789254714262,111884.87928383538,79105.74295851155,82532.65578343159,33174.61530511894,10893.336443462736,10645.690456114895,5975.402694718485,7478.085617946868,3390.5548267775803,4722.7667587152755,1681.3859140985023,723.7299630248552,6232.995681558137,15685.046198655735,103021.75973664949,OAS1_0053_MR1_mpr-4,17372.949112421287,82532.65578343159,37113.970103858504,318018.95075250807
808,1113.3779431178577,1274.9309348641643,2590.6788676430006,1684.1299139583123,112843.22123487398,85704.37662138933,80805.99387164623,32053.691362386606,10401.817468574292,12910.519340405473,6376.71267421568,10365.802470414288,4043.2837934298545,6004.900693211441,2195.5428878303783,814.6249583810575,6641.851660669809,16283.581168076766,104712.74965025732,OAS1_0033_MR1_mpr-4,18340.895062969223,80805.99387164623,25844.019679636855,363815.62241276994
812,1121.2669427148112,913.7519533166892,1394.9809287308465,1772.2809094547047,185457.34652504028,122452.02274396323,125370.6095948535,51821.12335247449,12205.99737639929,16498.642157089365,8491.307566181666,10659.753455396421,4172.937786805872,6813.008651925449,3082.5408425139212,1216.6209378432045,7542.569614652401,21712.24189072813,143284.8126796223,OAS1_0285_MR1_mpr-4,19073.200025555983,125370.6095948535,11232.90642611421,407671.9431721638
826,1209.4179382112036,2210.6348870593324,4044.6557933597596,2391.395877824308,115407.4891038663,83275.93674545761,73855.09922676533,29840.655475449945,9248.651527489194,11022.647436856278,6242.942681049948,8511.201565165287,3499.971821187499,5696.543708965306,2335.486880680682,807.4219587490564,6268.667679735665,15145.850226203096,105273.89762158843,OAS1_0247_MR1_mpr-4,18316.885064195885,73855.09922676533,51215.38538342146,295722.5798916229
830,1749.9859105937494,2479.203873338224,4427.786773785714,1875.5239041800514,124450.68364185224,79191.14995414813,75590.3361381126,44308.05173631504,11702.130402141698,13462.406312209736,6160.622685255652,8035.460589470751,4350.268777746085,5534.990717219,2339.602880470397,816.3399582934386,7293.551627374654,18716.137043798222,120789.15882891843,OAS1_0098_MR1_mpr-4,19677.56599467911,75590.3361381126,101308.47482418068,409409.9240833709
835,1363.0819303605567,1482.4459242622863,1996.259898011686,2053.540895085217,171555.900235261,131086.70430281997,124459.94464137909,58802.201995813295,12234.123374962339,15260.06922036768,8919.371544312007,10778.431449333199,4617.8087640775475,7763.804603349572,3416.9658254282504,1191.5819391224395,8891.588545731433,21600.766896423356,131722.9692703134,OAS1_0381_MR1_mpr-4,21176.13291811778,124459.94464137909,37505.33308386388,541817.8643186893
845,1238.9159367041598,2026.1008964871185,2439.7588753534574,2481.604873215558,134244.70514147863,90196.64739188057,86679.86857155175,40738.45091868487,9724.735503166206,12410.768365937602,6226.478681891089,8260.46857797516,3576.460817279699,5040.384742488269,2766.2948586708326,889.3989545608765,6387.345673672442,18358.73106205799,101404.17181929154,OAS1_0170_MR1_mpr-4,16928.42113513209,86679.86857155175,55831.13614760415,355885.1198179369
846,1066.3869455186136,1120.923942732335,1817.5569071415678,1228.2829372473964,142602.24271449458,97513.52301806363,95972.42409679788,47597.421568262136,10612.419457814702,12849.80834350718,6895.671647702222,7859.5015984604415,3751.733808325055,5584.039714713101,2537.5138703591842,870.5339555246837,7674.624607905751,18263.034066947115,120863.2468251333,OAS1_0432_MR1_mpr-4,21654.617893672126,95972.42409679788,26831.173629203462,409410.61008333584
866,1409.7299279773247,2951.5148492079998,3005.7088464392446,2108.0778922989384,136060.5470487078,91226.33333927424,84197.92069835372,37252.19909679642,11332.376421032319,10654.265455676803,8039.576589260465,10093.46048432816,3599.441816105607,6681.296658654575,2726.1638607211135,950.4529514416463,6818.839651627546,18240.05306812121,115164.30211629065,OAS1_0300_MR1_mpr-4,17718.00709479238,84197.92069835372,48940.95249962155,386864.19223522546
873,1397.7249285906564,1876.8959041099563,2930.591850276949,1859.059905021192,157921.30793184816,102814.9307472163,93866.06120441134,41719.773868549375,11167.736429443725,13952.89628715075,6644.252660547143,9211.264529399283,4141.038788435581,6021.021692387823,2737.8258601253056,867.7899556648738,7953.140593676454,21720.130890325087,127725.64747453533,OAS1_0060_MR1_mpr-4,23250.253812151568,93866.06120441134,33385.90329432431,424958.45628900104
879,1044.777946622611,1015.622948112131,1992.143898221971,1543.15692116058,131374.8242881,93163.94024028248,95786.51810629577,39949.55095898954,9712.044503814586,13204.470325387607,6480.298668923502,9711.015503867156,3896.479800930026,6874.4056487886955,2841.7548548156046,1036.202947060705,7483.573617666489,18256.17406729759,132766.0322170236,OAS1_0309_MR1_mpr-4,20250.718965396896,95786.51810629577,19487.88700436975,407989.5611559368
884,735.048962446571,838.2919571719176,1957.5008999918714,2096.4158928947463,187027.60044481646,122664.68273309848,124533.00363764653,54928.017193744236,14095.927279843341,16834.782139916075,8498.853565796144,9431.12751816655,4154.415787752155,8288.594576538211,3797.3528059943947,1023.8549476915605,8757.8185525657,24561.19974517574,144128.24963653134,OAS1_0266_MR1_mpr-4,22937.437828133243,124533.00363764653,37873.71506504336,538786.4304735643
885,1041.3479467978486,865.7319557700164,1911.538902340056,1157.9679408397683,188562.18236641516,113217.43421575555,113749.4271885762,56412.864117883844,12349.371369074353,15242.233221278919,8393.209571193463,10530.099462020406,4000.065795637849,7640.6676096406045,2936.422849979045,1430.3099269258987,7766.2056032269065,22691.50684069778,117144.44101512595,OAS1_0348_MR1_mpr-4,18469.863056380287,113749.4271885762,12449.184363974939,440741.60048264504
887,1055.067946096898,1037.57494699061,2433.241875686409,2350.5788799096363,150569.78930743504,101590.42080977614,98198.15098308618,40856.099912674224,10259.129475864182,16215.667171546473,8450.147568284518,9742.914502237447,4131.434788926247,7216.719631299979,2936.079849996569,1129.1559423117646,8419.277569861657,18448.59705746676,136081.1270476564,OAS1_0173_MR1_mpr-4,20474.3549539714,98198.15098308618,14500.324259182822,409137.2390973023
899,1179.576939735771,1512.286922737719,2006.549897485973,1855.6299051964297,161633.59674218847,108013.43848162613,102504.51576307532,52560.97431467573,12744.507348886977,15684.360198690785,8455.292568021661,11021.961436891324,5009.171744082932,7988.812591853983,3238.9488345230843,1140.8179417159567,8373.315572209842,19899.143983358757,147428.2524679352,OAS1_0375_MR1_mpr-4,21739.68188932623,102504.51576307532,29991.575467739487,441633.74343706574
902,788.8999596953398,716.5269633928543,2161.2428895827547,1322.607932428361,177688.73992193604,120202.62885888407,119201.41191003594,56611.46110773759,12062.280383741745,16796.709141861214,8245.03357876373,10607.274458077558,4203.807785228732,7662.619608519083,3198.8178365733647,1048.8939464123257,7906.492596059687,20829.016935851832,128557.07943205771,OAS1_0408_MR1_mpr-4,20133.06997140755,119201.41191003594,10361.686470624572,471886.6848914521
914,1162.083940629483,965.2019506881245,1982.8828986951128,1709.1689126790775,165686.14153514517,112280.35826363048,110223.73036870296,45891.33965542534,11234.278426044115,14337.399267506611,7579.270612777358,9723.706503218778,3934.8957989673645,6709.765657200103,2648.6458646814845,1103.0879436435707,7436.5826200672445,20423.59095656492,112119.83427183161,OAS1_0059_MR1_mpr-4,18114.515074534906,110223.73036870296,16619.721150903475,387365.3152096233
918,928.5009525631673,705.5509639536148,1470.4409248756183,1520.5189223171485,134029.64415246606,97747.79200609488,93925.40020137973,43581.57777343038,9045.252537880784,13664.090301905762,6720.741656639342,9169.761531519658,3738.6998089909584,6228.536681785946,2496.6968724445123,920.2689529837377,7074.374638572341,16830.323140143882,112998.25722695322,OAS1_0011_MR1_mpr-4,17622.99609964646,93925.40020137973,19249.502016548766,413487.85087503085
924,1787.372908683659,2478.860873355748,2223.3258864109534,1971.220899290921,142950.38769670797,90662.09836810084,96707.47305924447,41720.8028684968,11420.527416528712,13093.338331065308,6829.815651066785,9021.9285390724,3538.7308192073133,4848.647752284054,2301.1868824330586,858.5289561380155,6968.387643987184,19525.27400245966,114884.07113060757,OAS1_0010_MR1_mpr-4,21404.913906429425,96707.47305924447,53563.56326345376,411109.14599655813
